stage_id,candidate_id,semantic_sign_id,display_name,source_dataset,source_repo,source_url,original_dataset_url,legend_url,license_recorded,license_notes,source_split,source_shard,row_index_in_shard,object_index,source_image_path,source_image_sha256,source_class_label,source_class_index,mapping_evidence,image_width,image_height,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,crop_width,crop_height,crop_sha256,local_crop_path,source_modality,quality_gate,review_status,counts_for_candidate_coverage,notes
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0001,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00000-of-00014.arrow,2,0,4681.jpg,faee245f94582770753bcb32e55ae592da8a3b0f676044546de77b83ae6ab04a,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1574.400,933.600,1636.800,1009.600,62.400,76.000,104,128,248fcfe5fecd82d7084cc018dbb5a00b4f3391cfff432b3ce32d130c212e6358,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0001_train_data-00000-of-00014_r0002_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0022,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,34,0,38212.jpg,618fdf362a7d5cb10282ccc1900eea2abc503985a775bb972e163a84ad912d9d,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1086.750,854.305,1125.166,894.040,38.416,39.735,65,68,22379dfc0a5324a27905f75b334f545b48efaad51047d316f0e8de87650aa69b,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0022_train_data-00001-of-00014_r0034_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0023,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,38,1,4924.jpg,111087d5995cdda3db29765468c47f997f995647a72dc10140274545acd2b6d5,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,775.000,851.000,817.000,894.000,42.000,43.000,70,73,d14053572507d8a54175e09d34d7eb00b75860a92546e2baefaf87514dfb7e01,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0023_train_data-00001-of-00014_r0038_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0024,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,77,2,66687.jpg,3538da54ca83bfb4a943bb189545c6e368d61ac510f8799bc585a8ab923ad589,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1421.590,837.500,1465.341,881.250,43.751,43.750,74,74,abc458c79ee5ba5caba80211ddb6ad6b262be4ab8eb17f16aaf892069635113c,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0024_train_data-00001-of-00014_r0077_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0025,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,107,2,86318.jpg,d016c190b6dcdb54d88b9b33b200ea324fa86b8d50c99084bddda2c7758d83e0,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1297.710,980.892,1338.219,1020.800,40.509,39.908,69,68,df3251b364eb8c8c57df9339f4222c955b2509f329ebe379c05c48d534c65a83,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0025_train_data-00001-of-00014_r0107_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0026,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,108,1,16766.jpg,a577e564752e357136ebac3edb34629b1ad170fdcbf783cdfcd6893cde625d17,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,588.000,671.000,657.000,744.000,69.000,73.000,117,123,7946167792ecb721f8a6cbb63f0bef93d1ed68b75da0e3210cb415f707dd3151,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0026_train_data-00001-of-00014_r0108_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0027,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,120,2,62498.jpg,1eaff3cddd22a48ce8d53edb33f47fa73994a2fcd6e0eb67e2ed06caf70e435b,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1275.000,1012.000,1305.000,1040.000,30.000,28.000,50,46,14c61cc194c6dcfa8f17e55497514848c65676e80d0294663f906350462d14c8,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0027_train_data-00001-of-00014_r0120_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0028,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,177,1,3662.jpg,048ee49abbff0cc9b6c24c8e5e008102ce17c69789ea0968675c7a467a2a7f64,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,147.000,803.000,173.000,846.000,26.000,43.000,44,73,8d1a60a5bbd03170c33a2dd0a222bce3c96fe43a2801250d3435c0db21d431d9,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0028_train_data-00001-of-00014_r0177_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0029,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,197,2,32915.jpg,8ed02f64c61363a1a9b9bb723234c27e3ee9e1dc9cfa2f13d5c317faf1de2f9a,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1633.600,1012.800,1660.800,1042.400,27.200,29.600,45,50,288956b705a549c17f7554e6b273ef24ae4bec2fb0d655ae92ffdb2edc5b4ffa,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0029_train_data-00001-of-00014_r0197_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0030,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,203,1,94034.jpg,365d9b60dfc24261282ef9080326b1e1909dfe3b0612dde1b12e0c25fac56e7f,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,459.000,854.000,488.000,885.000,29.000,31.000,49,51,686e9df72b92bf442f35427a482c2ba64b8af0d797f28adc11b6c11c48f0d67b,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0030_train_data-00001-of-00014_r0203_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0031,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,281,1,91531.jpg,f71db30096f690e6870f7b4da2b092d2b235461422a0580898d6c7bc38d63a32,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,282.353,750.980,337.255,821.569,54.902,70.589,93,119,31c22c0707786a2261066a8044bac5517b4a5f5f1b36c4660f059e52c4ac7678,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0031_train_data-00001-of-00014_r0281_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0032,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,296,1,54381.jpg,3d59eaf7fd870375356752416db3cb275a0f27c6556607e086d9c79cfb767866,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1607.330,875.333,1679.997,949.333,72.667,74.000,122,124,a74629b9bd52171120602a4370bbf10e16f92113f5eba94cd064923d6938b523,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0032_train_data-00001-of-00014_r0296_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0033,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,319,2,10862.jpg,9aef628c991efc677ae741ea09863ef6ad532b791fdc04ea0f198ac4f8daa43c,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1380.000,939.000,1424.000,982.000,44.000,43.000,74,73,86d3ea52b3ab5773bde3c48bdeda3318d7a432287b4db228db94a55b0c31cc85,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0033_train_data-00001-of-00014_r0319_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0034,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,343,1,67426.jpg,ee95d94b85f3aad312bc699abebde768e6d923ce82aefdc1f01b62d447854024,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1731.370,715.789,1792.157,774.509,60.787,58.720,103,99,c3966072839597f76fd91dcb845d6db61d5441e3b29c3ca720661739ef6a4a53,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0034_train_data-00001-of-00014_r0343_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0035,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,377,1,91276.jpg,48b89fe52dec9e9acd0652b421fda57459258568e21ad11bc10bdc7c7a02a537,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,700.000,810.227,747.727,861.364,47.727,51.137,79,85,95d6c075f707e9de634d04d9326078cd743c5a6fb099cc5846c698c082259690,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0035_train_data-00001-of-00014_r0377_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0036,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00001-of-00014.arrow,390,5,47457.jpg,41be64735e99dbb0fc2a952c7946cea1e86e8f19364166fb1bccd00c11c308ca,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1952.480,806.931,1987.129,860.396,34.649,53.465,59,90,1ddf549e4a2271f6ca5702e99c2db5496d9a3fa76d5747f53d43639d74d49f83,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0036_train_data-00001-of-00014_r0390_o05.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0037,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,87,0,80850.jpg,977da6d586d743c499d13caf4f9ebcc83f61ef5326b61430c41fcbd3f0325057,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,632.000,883.200,708.800,1057.600,76.800,174.400,128,294,01f6a4aa06dca678987974cc5c1665f267c339858e02dec3c7dfdb8966824f3f,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0037_train_data-00002-of-00014_r0087_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0038,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,95,2,54599.jpg,59ec4f2959ae33fd899273fa66b3ca0717b9b5442d4c1359ef31076d95e4cbb8,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1241.270,866.667,1276.191,903.175,34.921,36.508,59,61,b8cb039a9a095ed56661d8eca3aaddcf84e2babb4766f02308602ca788035705,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0038_train_data-00002-of-00014_r0095_o02.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0039,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,104,0,68014.jpg,0cdd2109be29963ce4ba4dd014466ee0d766a7b5a43e0177b05f923957e5abaa,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1043.000,841.000,1112.000,917.000,69.000,76.000,117,128,9605e384977dba340b7b4dc26db519caacf897e843ee33501bcebc110fd88e6d,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0039_train_data-00002-of-00014_r0104_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0040,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,123,4,68457.jpg,ef0f74787e7974ac4ec1177c126ad06c361fcd755948cc17cd844f98133aeaa6,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1843.560,903.960,1873.267,935.644,29.707,31.684,50,54,a5cdd5d43e8bbe62193e2e9a204627902c69f2a590fffea34dde2795d46b889c,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0040_train_data-00002-of-00014_r0123_o04.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0041,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,126,0,7087.jpg,d1d0641b59cdc220cae5f8d1fcb534a0356fad95478c3b33f0d3757feb2e2913,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,623.000,663.000,684.000,723.000,61.000,60.000,103,102,9f13cfff7aa73945be4c8e295b73cbb1bf97bc323c28f1abc0789bb7f4045179,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0041_train_data-00002-of-00014_r0126_o00.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0042,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,139,1,44354.jpg,a279b5baa9aeeec38b5508c1e57d17bc3f9e332f33fd801a7b52788b6186aa1b,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1292.000,1001.000,1337.000,1045.000,45.000,44.000,75,74,bcd2988863cb658a6d3b6c2ee01842391f17da30faa0650aa123b247ec9db759,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0042_train_data-00002-of-00014_r0139_o01.jpg,real_road_photo_crop_from_detection_dataset,accepted_auto_exact_label,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
stage_c_gap_fill_01_tt100k_exact_real_crops,TTG01-i4-0043,motor_vehicles_only,Motor vehicles only,Tsinghua-Tencent 100K / TT100K,Genius-Society/tt100k,https://huggingface.co/datasets/Genius-Society/tt100k,https://cg.cs.tsinghua.edu.cn/traffic-sign/,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,HF dataset card: cc-by-nc-4.0; original/other mirrors may state CC BY-NC 2.0,Academic/non-commercial use only; verify exact licence before public redistribution.,train,default/train/data-00002-of-00014.arrow,161,3,26245.jpg,831a9fe158c7c984f2f1265a094401e5bc164eeddd1dcc0f5e1a42a12e322815,i4,9,TT100K legend icon i4 shows the blue circular motor-vehicle-only sign.,2048,2048,1625.170,880.795,1653.642,914.570,28.472,33.775,46,56,c0d4d42e693821a78be0b83e32157aa06f411b156f8286664d3dd50555e5781d,data/raw/online_sources/stage_c_gap_fill_01_tt100k/crops/motor_vehicles_only/TTG01-i4-0043_train_data-00002-of-00014_r0161_o03.jpg,real_road_photo_crop_from_detection_dataset,accepted_but_small_bbox_review,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,Cropped from TT100K object bounding box with context margin; source label retained.
