stage_d_batch,semantic_sign_id,name_en,priority,required_for,minimum_clean_crops,selected_index,review_decision,review_basis,stage_d_status,crop_path,crop_sha256,crop_width,crop_height,source_group,source_dataset,source_split,source_label,source_url,license_notes,mapping_evidence,prior_review_status,dedupe_key,sanity_notes,review_notes
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,20,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0018_augmented_from_MAN01-NSL-0006.jpg,cfc0b01fb06c7687f76606a040579c3dbf3a6f9569c269ebaf5e75c07a7aae28,349,341,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p28 legend no-straight-or-left icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0006_TT100K_p28_legend_no-straight-or-left_icon.jpg,local_reference,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,50ff5037a4eca82200ff88a996a8d9fda3bdb97d9ad4c0381613886e9c34142b,readable_nonblank_349x341,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,21,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0010_augmented_from_MAN01-NSL-0004.jpg,cec238fcc426f79201f80a04df95327d751e451dcde3319171a13eb5f35cffd5,323,323,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan (ROC) road sign P21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_(ROC)_road_sign_P21.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,57037638405b8a199df39bd05784c5c5848e0f35235674fc1b790b16d420fe46,readable_nonblank_323x323,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,22,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0033_augmented_from_MAN01-NSL-0003.jpg,2ffb4ea541ac63bbaa2dfd1aea678a6ff02d5eb5dc954c18fe2b004abd294149,417,417,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p21.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,5a90db58412498f99cfb38fc0caed4bfe51e40bd0d0bee24043be52a834df590,readable_nonblank_417x417,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,23,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0037_augmented_from_MAN01-NSL-0001.jpg,4736b9cebd53fd5aade49ab796d4fe8ddd0ceb54d56319e0cf572b4136861395,444,444,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:CA-ON road sign Rb-014.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:CA-ON_road_sign_Rb-014.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,5b6afa0fd9ab738366dd3675f337dc60587f146fafffc186a66ea9fc8f2a59b2,readable_nonblank_444x444,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,24,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0045_augmented_from_MAN01-NSL-0003.jpg,e1738757889b4359f1fb21c0cb1c0b9858dcd1a6e1dd08e9f64cd3bb79c35307,439,435,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p21.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,619eedc60ad9116c04fc788d82b59bcdd6b5807c354549be914b0eeec9c41957,readable_nonblank_439x435,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,25,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0015_augmented_from_MAN01-NSL-0003.jpg,26036c4e3f4f5a4284f3654ae9e48656f69043c673814486103c1c9da1403c4d,513,513,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p21.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,63422fd3c0b583dd9671f1989725da3c7015ae1c1e626ca24d6cde59803cecd2,readable_nonblank_513x513,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,26,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0036_augmented_from_MAN01-NSL-0006.jpg,e92c5a02e7f8d633f24317ebe7a900a5b8561a3cb0cdde85740d7052dbe27cde,475,475,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p28 legend no-straight-or-left icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0006_TT100K_p28_legend_no-straight-or-left_icon.jpg,local_reference,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,63e95606056aede3685a728b719108a7376b836d862f036fa6bb5834d9da454a,readable_nonblank_475x475,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,27,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0008_augmented_from_MAN01-NSL-0002.jpg,6f62ff3b73f02d2201568b047d1175c789be6081a3cd9fcff5993b0f0b315d9b,392,392,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:China road sign 禁 26.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_26.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,69c4d8bec712f62929c51cbce223b749a6c271753ccb199ffa0123a0a43a8689,readable_nonblank_392x392,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,28,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0041_augmented_from_MAN01-NSL-0005.jpg,eac811ce15b370b67dfdc8a328f25bc59d54fba88ebee44758a8e73429521d97,487,487,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P138.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P138.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,6a045fdb6981799b9b6a9294025f996e3ffe47c4b45f8982dbbf05650a61b6d4,readable_nonblank_487x487,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,29,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0042_augmented_from_MAN01-NSL-0006.jpg,93eee69d9d0a92b2e4518c3e02433cedf6c2c9a48e1f274f606f70534b849b41,375,375,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p28 legend no-straight-or-left icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0006_TT100K_p28_legend_no-straight-or-left_icon.jpg,local_reference,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,72ca3d79c1d067080f55bd09092975d2421ebb73e76c78ee27232cfbfb780805,readable_nonblank_375x375,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,30,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0020_augmented_from_MAN01-NSL-0002.jpg,f6ca6db76a7bdcf62bebbe3bac8e358b4d27842851c6558004c0696777ba87b2,485,485,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:China road sign 禁 26.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_26.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,9cedc29756d81c04744c9de45bf7e570b4b5473a5b7fc68e5dfb2dccb1da9aea,readable_nonblank_485x485,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,31,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0017_augmented_from_MAN01-NSL-0005.jpg,ae062f88a7572eb489c9d6a86ff51d17ff2cd38b9b98b832eb49074360615f92,362,362,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P138.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P138.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,a734bdbc2f86e356ec32ec72bce5dd718bd7b3621e9294023d074f26560210a9,readable_nonblank_362x362,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,32,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0035_augmented_from_MAN01-NSL-0005.jpg,2edf7f8bf26f67b6a360e94603a4269026049264141f53a7af6bf963a732830b,501,501,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P138.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P138.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,aa79b21371a8849c35f55bac5d6c0171a0d4359748469f175998af7f229897d3,readable_nonblank_501x501,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,33,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0003_Taiwan_road_sign_p21.svg.jpg,8923bc9b337db8b00e77f649314343739c2e8a42e4d42ac6c501f5e887da4ef5,960,960,stage_c_manual_01_visual_reference_gap_fill,official_style_reference_diagram,,File:Taiwan road sign p21.svg,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p21.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,ab14cf48ec82ba728e6c0e2b0e32140946b1ecec4624887a17788966be38e0cf,readable_nonblank_960x960,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,34,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0002_China_road_sign_26.svg.jpg,23ba9f3486d3ef183074a6c95a55be1b5835c9c15389078b7756a72a8f987c89,960,960,stage_c_manual_01_visual_reference_gap_fill,official_style_reference_diagram,,File:China road sign 禁 26.svg,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_26.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,ad97aaeb7f5e824ec57827ed2cb4d52642d688671e1e08564029f0ab91a674c1,readable_nonblank_960x960,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,35,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0038_augmented_from_MAN01-NSL-0002.jpg,d965af215744f6a086f71346f6b9ac4583845c32ed7ce166e93a7ebca809678e,310,310,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:China road sign 禁 26.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_26.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,b6732776fe413aee45ea8f5552afb1f91b6cb2bded4080b8839cb9cb9b8b200a,readable_nonblank_310x310,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,36,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0007_augmented_from_MAN01-NSL-0001.jpg,addd7b7f852931e9db0a9f86627c213fb2ff0c5da7c4597300b789d3443f0dc7,376,376,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:CA-ON road sign Rb-014.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:CA-ON_road_sign_Rb-014.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,c33a7abb5cd947f7c284649b636955316a3ecc5e222e21795c8517d267869182,readable_nonblank_376x376,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,37,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0032_augmented_from_MAN01-NSL-0002.jpg,4600ee4c95be62736d540b9e1f51b0a54546a8e70907b3442b042eca2800f88b,362,362,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:China road sign 禁 26.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_26.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,c9d93c2d4bff7ad1372297c1f93b827822c9cbec1ff5e47938fad9481c7c4348,readable_nonblank_362x362,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,38,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0011_augmented_from_MAN01-NSL-0005.jpg,f372fc2658a5306a056facca2cceb503286c84cd8bad3128491f00b791e88ca1,484,484,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P138.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P138.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,d074389967ee65e4bdada6cc0e90f07e78ce248d36afb1fc3d68742469c4a59a,readable_nonblank_484x484,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,39,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0012_augmented_from_MAN01-NSL-0006.jpg,46f30f51e0db545640200fe28d3152ce3b2aac89786d299f50d35dd81756a76f,447,447,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p28 legend no-straight-or-left icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0006_TT100K_p28_legend_no-straight-or-left_icon.jpg,local_reference,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,d6e6a33558d40c2a654b9c809348cdd5c512df65fb2ae9ee21888253e8d28549,readable_nonblank_447x447,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,40,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0001_CA-ON_road_sign_Rb-014.svg.jpg,ce68a9dd62801c531d31b453b07f26baef69e4f543a0e32ed9351652bb8b3b7d,960,960,stage_c_manual_01_visual_reference_gap_fill,official_style_reference_diagram,,File:CA-ON road sign Rb-014.svg,https://commons.wikimedia.org/wiki/File:CA-ON_road_sign_Rb-014.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,d80a16a056ab31278cc428b8637399e7eef6de485821b1c5b8e718264f5550d7,readable_nonblank_960x960,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,41,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0009_augmented_from_MAN01-NSL-0003.jpg,6998ecc09041ea9c905f9905f55c4ba9546561918aa176964c1aab9cd79eeddc,279,279,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p21.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,da97b4701fc62ef60ddb1066e17a108783bee0d98192d7bba33bd910ddcd8328,readable_nonblank_279x279,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,42,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0024_augmented_from_MAN01-NSL-0006.jpg,a3b0c94a6868fb1f6f0b0d100cf1b579cd3b691b2fee6cb687e12d64fd384cbc,440,440,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p28 legend no-straight-or-left icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0006_TT100K_p28_legend_no-straight-or-left_icon.jpg,local_reference,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,df200c13fab2b5de14d3c90e3a308ef83061f9b66443d6694ea0fd1cc0f49b35,readable_nonblank_440x440,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,43,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0026_augmented_from_MAN01-NSL-0002.jpg,2bc50d7c36f3deb6235e198e63581cc57e7e6c161253b783db8077f0bec97a82,375,375,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:China road sign 禁 26.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:China_road_sign_%E7%A6%81_26.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,e014012425eb5bc37a08f5d57387c4bcdb4eb9bb26655092c2610e18b7248fa7,readable_nonblank_375x375,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,44,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0023_augmented_from_MAN01-NSL-0005.jpg,17ceb89da65e472c40552e54664020718b74b5793f1dfbdfa7e974fccc6eef58,445,445,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Vietnam road sign P138.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Vietnam_road_sign_P138.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,e1b4539417c389ce20486b0aaaf2d8f51f6f5cb83ceb38f6724eb04cedb84af1,readable_nonblank_445x445,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,45,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0043_augmented_from_MAN01-NSL-0001.jpg,3054b50f727bd418c2455c3312cba34a265fcfc7c72af9d7230aa052eeee79da,389,389,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:CA-ON road sign Rb-014.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:CA-ON_road_sign_Rb-014.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,ed7fd32c87267463a68278baed66c07da45d81595fbbbe401bb5947917201fce,readable_nonblank_389x389,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,46,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0027_augmented_from_MAN01-NSL-0003.jpg,2a57df327caac1d7a9a2004b49c379a03e667d942af66bbe846d351cc6142a56,360,360,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p21.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,ede0dce032b456610249d13863e430c2cb482c266e09feee62b98c807f808960,readable_nonblank_360x360,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,47,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0030_augmented_from_MAN01-NSL-0006.jpg,278c462989cf6412917d475f650621dea8b0aea42a5a68ee6a264b9acb2ab195,554,554,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,TT100K p28 legend no-straight-or-left icon :: controlled variant,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0006_TT100K_p28_legend_no-straight-or-left_icon.jpg,local_reference,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,f138d6bfd7917b2312b1c7b446acd8d998dc685d07796a79106ed09490ed4d2c,readable_nonblank_554x554,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,48,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0028_augmented_from_MAN01-NSL-0004.jpg,935cb547378e24ead36d18608279f897834626ca23164e6828f3b8d48f0baf83,332,332,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan (ROC) road sign P21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_(ROC)_road_sign_P21.svg,Public domain,Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,f45bcfaeaf20c875fea02687cd3876aaa0012dfec9f4f1afdcc9b3776a3d3596,readable_nonblank_332x332,Selected deterministically for Stage E candidate split freeze.
stage_d_manual_pending_minimum_qc,no_straight_or_left,No straight or left turn,must,assignment,50,49,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/manual_collection/stage_c_manual_01/no_straight_or_left/crops/MAN01-NSL-0039_augmented_from_MAN01-NSL-0003.jpg,3d85053a003c3bfc5609fc163ef6b63f4eb1c6e004c8cea614124644f4379e1b,342,342,stage_c_manual_01_visual_reference_gap_fill,controlled_visual_augmentation_from_exact_reference,,File:Taiwan road sign p21.svg :: controlled variant,https://commons.wikimedia.org/wiki/File:Taiwan_road_sign_p21.svg,CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),Visual match against assignment sign_008: red prohibitory sign with black straight-and-left arrows crossed by a red slash.,visual_match_pending_stage_d_qc,f68b94f3d3fb072875bc80427f0bda93fb8c8ad74c7ee2a3be0d6aab74d1d05b,readable_nonblank_342x342,Selected deterministically for Stage E candidate split freeze.
