stage_e_dataset_id,sample_id,split,semantic_sign_id,name_en,priority,required_for,source_crop_path,dataset_image_path,crop_sha256,crop_width,crop_height,stage_d_manifest,stage_d_batch,stage_d_status,selected_index,review_decision,source_group,source_dataset,source_split,source_label,source_url,license_notes,mapping_evidence,prior_review_status,dedupe_key,leakage_group,base_variant_group,is_controlled_variant,is_synthetic,annotation_status,review_notes
stage_e_current_20260702,stagee_children_crossing_00029_4db0b95681,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/raw/roboflow/malaysia_road_sign_dataset_v1/extracted_full/test/images/00028_00017_00000_png.rf.33103c88ee7908b2c3732ff4b4ff9822.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00029_4db0b95681.jpg,4db0b95681082e15092cc61cd43cd36cfc497bb78ee9a4e027464368138966ac,35,32,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,29,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,rejected,Children:00028_00017_00000_png,roboflow_source_manifest::children_crossing::Children:00028_00017_00000_png,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00030_05c9222cad,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/raw/roboflow/malaysia_road_sign_dataset_v1/extracted_full/test/images/00028_00017_00001_png.rf.47d52abd03df666839306a91c134b96e.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00030_05c9222cad.jpg,05c9222cad23a92c341a519cf8e4bbfff776fc108654c61d9841563f8ddc8870,35,34,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,30,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,rejected,Children:00028_00017_00001_png,roboflow_source_manifest::children_crossing::Children:00028_00017_00001_png,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00031_a71ef2cb82,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/raw/roboflow/malaysia_road_sign_dataset_v1/extracted_full/train/images/00028_00017_00003_png.rf.07be2d8a57171c37366a8a7c6e45bf10.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00031_a71ef2cb82.jpg,a71ef2cb82224e9917bd275fa7306ac52efcdc3dbc80704a3a4db35aaf701d9b,35,34,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,31,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,rejected,Children:00028_00017_00003_png,roboflow_source_manifest::children_crossing::Children:00028_00017_00003_png,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00032_8d3e9c3f96,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/raw/roboflow/malaysia_road_sign_dataset_v1/extracted_full/test/images/00028_00017_00009_png.rf.1090360481acafddbe48ac0748d5cd54.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00032_8d3e9c3f96.jpg,8d3e9c3f969cc9e3b6c853f4a7e8810bac028867239a2c7ec39a577dca9515e7,41,39,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,32,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,rejected,Children:00028_00017_00009_png,roboflow_source_manifest::children_crossing::Children:00028_00017_00009_png,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00036_ad6ac0ad50,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/130_2_jpg.rf.f736c47eecc628208e1b65de71c64907_00_c7_7e294a105866.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00036_ad6ac0ad50.jpg,ad6ac0ad5038acb5f29d43015f739c4fe59e343d72df87c329fc050f33a80d28,32,32,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,36,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:130_2_jpg,roboflow_source_manifest::children_crossing::Children:130_2_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00037_e0791ece5c,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/130_jpg.rf.6d095c88a84911990c5315d81fd0d074_01_c7_8057db97e323.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00037_e0791ece5c.jpg,e0791ece5ccb2e1485eaa9156db6f4bf4ca071a2bf239f93278b5136b886e8df,114,105,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,37,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:130_jpg,roboflow_source_manifest::children_crossing::Children:130_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00039_0a9754b7dc,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/133_jpg.rf.c32fd975c7e1818f9edee5a4173022e1_00_c7_0e5809b6d628.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00039_0a9754b7dc.jpg,0a9754b7dc2b09dd83a5f1131a7adbc15c3b4f61d937f3ae710dd5d68bd7c5a9,46,44,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,39,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:133_jpg,roboflow_source_manifest::children_crossing::Children:133_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00041_05e861fdfd,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/134_jpg.rf.01846ac0eb04d98dc91924267ebc67f2_02_c7_02db14411939.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00041_05e861fdfd.jpg,05e861fdfda3d896a023924379bbee4c9acd6138ffb2fbf4d36cb1635e23fcc1,104,99,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,41,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:134_jpg,roboflow_source_manifest::children_crossing::Children:134_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00042_33b1ae356e,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/135_1_jpg.rf.5c4fd3b7ed655785010dae02257682d6_00_c7_16b876798936.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00042_33b1ae356e.jpg,33b1ae356e5b787a92a62b7a2780f81a9fa7328b90969b634fd8b25953f09555,32,32,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,42,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:135_1_jpg,roboflow_source_manifest::children_crossing::Children:135_1_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00043_baa0991ac3,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/135_jpg.rf.53f1663550017f6d0e45deb334d82865_01_c7_658f42ec1bef.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00043_baa0991ac3.jpg,baa0991ac3ce593ff9321451b27ec2a3ca283d9ebf5f17b9b5492d7a1a50e2b0,93,84,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,43,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:135_jpg,roboflow_source_manifest::children_crossing::Children:135_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00044_ea251e9cc8,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/136_1_jpg.rf.dfb3d2a9faf40cbcf16da9c6477d8761_00_c7_1900fd819113.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00044_ea251e9cc8.jpg,ea251e9cc81d3544cff77765f2d595b6e10019087c95d108ad873184f9d12df8,32,32,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,44,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:136_1_jpg,roboflow_source_manifest::children_crossing::Children:136_1_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00045_35158b994e,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/136_jpg.rf.1846557c3ed667117d5cd6368867deb5_01_c7_403578e29f2a.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00045_35158b994e.jpg,35158b994eb913736a845e6aa8f0dea4478228a381ac65554631d29195901dbd,53,49,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,45,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:136_jpg,roboflow_source_manifest::children_crossing::Children:136_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00046_5fe9c9b6a6,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/children_crossing/137_1_jpg.rf.1eec3ef2dbbafb933be1a1a998b0be43_00_c7_f9c857181395.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00046_5fe9c9b6a6.jpg,5fe9c9b6a69517896540f93c74079d15d1349d484d1e109b6879d2db54953cdc,32,32,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,46,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:137_1_jpg,roboflow_source_manifest::children_crossing::Children:137_1_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00047_43a889b172,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/137_jpg.rf.0f3aae89a67dd32966a08bc6d8430f7d_00_c7_778c550cd51a.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00047_43a889b172.jpg,43a889b172466b51caf9cc739d8357e936b81280ffa95106cd3319fe572c73c7,43,41,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,47,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:137_jpg,roboflow_source_manifest::children_crossing::Children:137_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00049_d7aec65465,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/156_jpg.rf.33c132acc1aadfcd392527aa08790fff_01_c7_b53945e0f88a.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00049_d7aec65465.jpg,d7aec654658768a270414ac33697d0e8d41d75132c1304da7c37de296ffc63d1,57,51,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,49,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:156_jpg,roboflow_source_manifest::children_crossing::Children:156_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_children_crossing_00050_87292647f8,train,children_crossing,Children crossing,must,assignment;common_malaysia;demo_default;current_p5_dataset,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/children_crossing/241_jpg.rf.fa185222fa83195ca837f9fe39fcb4b4_00_c7_3f9305a71fa6.jpg,data/processed/stage_e_classifier_current/train/children_crossing/stagee_children_crossing_00050_87292647f8.jpg,87292647f8dbafc35276eda8ddf128ddf226f92e032e9c0fa878880c7e67508b,525,634,data/manifests/stage_d_zero_gap_qc_manifest.csv,stage_d_zero_gap_minimum_qc,accepted_first_pass_visual_qc,50,accept,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Children,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Children; mapping confidence high.,accepted_public_mixed,Children:241_jpg,roboflow_source_manifest::children_crossing::Children:241_jpg,children_crossing::See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00001_4def154b84,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/train/crossroads/emtd_061532bf31fe4c30_002.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00001_4def154b84.jpg,4def154b84bc004ee0798b44a4aef78231913938bc77cae50504c9dc4578c46f,88,90,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,1,accept,processed_emtd_p5,EMTD processed classification crop,train,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_061532bf31fe4c30_002,processed_emtd_p5::crossroads::emtd_061532bf31fe4c30_002,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00002_d404b549ee,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/train/crossroads/emtd_110456139d0a1273_007.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00002_d404b549ee.jpg,d404b549ee1dcd303afa7668e791517ecfa4e6cd85912ece8c9903478fcd1b99,303,295,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,2,accept,processed_emtd_p5,EMTD processed classification crop,train,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_110456139d0a1273_007,processed_emtd_p5::crossroads::emtd_110456139d0a1273_007,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00003_ed9492f5f4,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/train/crossroads/emtd_35bb92c55b4af838_001.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00003_ed9492f5f4.jpg,ed9492f5f4526726a568569c4fde1cc2e438eb9161efae59b58279ecab5219f7,77,77,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,3,accept,processed_emtd_p5,EMTD processed classification crop,train,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_35bb92c55b4af838_001,processed_emtd_p5::crossroads::emtd_35bb92c55b4af838_001,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00004_1bb0bba9fe,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/train/crossroads/emtd_3843e3f4487fce9b_002.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00004_1bb0bba9fe.jpg,1bb0bba9fe4687fc5687fb7fd9c90d1bba1ededd15263237f36b662775c57dbe,299,250,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,4,accept,processed_emtd_p5,EMTD processed classification crop,train,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_3843e3f4487fce9b_002,processed_emtd_p5::crossroads::emtd_3843e3f4487fce9b_002,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00005_f2db3fbebb,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/train/crossroads/emtd_4813a93ebfc648c0_001.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00005_f2db3fbebb.jpg,f2db3fbebb1237c1b36fa000f15c1a8933506c47a0733109f91e4a6f3e02da3c,433,421,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,5,accept,processed_emtd_p5,EMTD processed classification crop,train,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_4813a93ebfc648c0_001,processed_emtd_p5::crossroads::emtd_4813a93ebfc648c0_001,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00006_9d4af872f0,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/test/crossroads/emtd_4a175710f8d593a0_005.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00006_9d4af872f0.jpg,9d4af872f00bb9edb28e2d369cd32cc50cda7b9803d6364741699c1f0ade445d,361,359,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,6,accept,processed_emtd_p5,EMTD processed classification crop,test,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_4a175710f8d593a0_005,processed_emtd_p5::crossroads::emtd_4a175710f8d593a0_005,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00009_2efd76031c,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/train/crossroads/emtd_80b3750c3ad531d3_001.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00009_2efd76031c.jpg,2efd76031c814439494763dd7939fd27cf92839446bb47886db2189e851bbe47,47,48,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,9,accept,processed_emtd_p5,EMTD processed classification crop,train,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_80b3750c3ad531d3_001,processed_emtd_p5::crossroads::emtd_80b3750c3ad531d3_001,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00010_e9f444558f,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/train/crossroads/emtd_a0294037bca66aa9_001.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00010_e9f444558f.jpg,e9f444558fe70c1e8bd186200a35cfe77a3500389495f886e9a11511dddeb072,38,35,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,10,accept,processed_emtd_p5,EMTD processed classification crop,train,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_a0294037bca66aa9_001,processed_emtd_p5::crossroads::emtd_a0294037bca66aa9_001,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
stage_e_current_20260702,stagee_crossroads_00012_55499b43b9,train,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,data/processed/emtd_classification/validation/crossroads/emtd_f1896b0d6c3429df_004.jpg,data/processed/stage_e_classifier_current/train/crossroads/stagee_crossroads_00012_55499b43b9.jpg,55499b43b946746ad82b2a7861fbd9aca7e25bf0ab421b725db23ca0fa67570f,191,215,data/manifests/stage_d_other_zero_gap_qc_manifest.csv,stage_d_other_zero_gap_minimum_qc,accepted_first_pass_visual_qc,12,accept,processed_emtd_p5,EMTD processed classification crop,validation,crossroads,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crossroads; partial owner corrections applied.,p5_partial_owner_review,emtd_f1896b0d6c3429df_004,processed_emtd_p5::crossroads::emtd_f1896b0d6c3429df_004,crossroads::https://zenodo.org/records/1217105,false,false,stage_d_minimum_qc_accepted,Frozen into Stage E current classifier dataset.
