"current_label","split","instance_id","source_class_id","file"
"general_caution","train","emtd_b96f49b701f58186_001","36","data/processed/emtd_classification/train/general_caution/emtd_b96f49b701f58186_001.jpg"
"general_caution","train","emtd_c0c954a3a268bfc5_001","36","data/processed/emtd_classification/train/general_caution/emtd_c0c954a3a268bfc5_001.jpg"
"general_caution","train","emtd_c27e3f01068bc4b5_001","39","data/processed/emtd_classification/train/general_caution/emtd_c27e3f01068bc4b5_001.jpg"
"general_caution","train","emtd_d010ca8f179a2740_001","39","data/processed/emtd_classification/train/general_caution/emtd_d010ca8f179a2740_001.jpg"
"general_caution","train","emtd_d75dd4921f9f5ca9_001","36","data/processed/emtd_classification/train/general_caution/emtd_d75dd4921f9f5ca9_001.jpg"
"general_caution","train","emtd_d81689b9daafeb4e_001","36","data/processed/emtd_classification/train/general_caution/emtd_d81689b9daafeb4e_001.jpg"
"general_caution","train","emtd_e3fd2a0c1babff07_003","39","data/processed/emtd_classification/train/general_caution/emtd_e3fd2a0c1babff07_003.jpg"
"general_caution","train","emtd_eb823e3041592498_001","46","data/processed/emtd_classification/train/general_caution/emtd_eb823e3041592498_001.jpg"
"general_caution","train","emtd_eed9757fa6d6f8ad_002","39","data/processed/emtd_classification/train/general_caution/emtd_eed9757fa6d6f8ad_002.jpg"
"general_caution","train","emtd_fa60124cff855c75_001","46","data/processed/emtd_classification/train/general_caution/emtd_fa60124cff855c75_001.jpg"
"general_caution","validation","emtd_0b135d5452fca1bc_001","46","data/processed/emtd_classification/validation/general_caution/emtd_0b135d5452fca1bc_001.jpg"
"general_caution","validation","emtd_3ed7a222fd38cc5f_010","46","data/processed/emtd_classification/validation/general_caution/emtd_3ed7a222fd38cc5f_010.jpg"
"general_caution","validation","emtd_4486c2d99d3f2790_008","39","data/processed/emtd_classification/validation/general_caution/emtd_4486c2d99d3f2790_008.jpg"
"general_caution","validation","emtd_4486c2d99d3f2790_009","39","data/processed/emtd_classification/validation/general_caution/emtd_4486c2d99d3f2790_009.jpg"
"general_caution","validation","emtd_4486c2d99d3f2790_010","39","data/processed/emtd_classification/validation/general_caution/emtd_4486c2d99d3f2790_010.jpg"
"general_caution","validation","emtd_556fd7814f6283d8_003","46","data/processed/emtd_classification/validation/general_caution/emtd_556fd7814f6283d8_003.jpg"
"general_caution","validation","emtd_5f7cf79a455c49f0_006","39","data/processed/emtd_classification/validation/general_caution/emtd_5f7cf79a455c49f0_006.jpg"
"general_caution","validation","emtd_643de76a68d374e0_003","46","data/processed/emtd_classification/validation/general_caution/emtd_643de76a68d374e0_003.jpg"
"general_caution","validation","emtd_6a090bef0dd3c4b7_001","39","data/processed/emtd_classification/validation/general_caution/emtd_6a090bef0dd3c4b7_001.jpg"
"general_caution","validation","emtd_7d2a6d47d511cc58_001","46","data/processed/emtd_classification/validation/general_caution/emtd_7d2a6d47d511cc58_001.jpg"
"give_way","test","emtd_018e51e9ae23a3ba_001","31","data/processed/emtd_classification/test/give_way/emtd_018e51e9ae23a3ba_001.jpg"
"give_way","test","emtd_0a80e5fcdaaf3765_004","31","data/processed/emtd_classification/test/give_way/emtd_0a80e5fcdaaf3765_004.jpg"
"give_way","test","emtd_6c6336a4fe5b9a86_001","31","data/processed/emtd_classification/test/give_way/emtd_6c6336a4fe5b9a86_001.jpg"
"give_way","test","emtd_78323ccd16efe861_002","31","data/processed/emtd_classification/test/give_way/emtd_78323ccd16efe861_002.jpg"
"give_way","test","emtd_87bab5cdd65d5821_001","31","data/processed/emtd_classification/test/give_way/emtd_87bab5cdd65d5821_001.jpg"
"give_way","test","emtd_9f4c563b497eb46b_006","31","data/processed/emtd_classification/test/give_way/emtd_9f4c563b497eb46b_006.jpg"
"give_way","test","emtd_bf46fd2a09e05bed_005","31","data/processed/emtd_classification/test/give_way/emtd_bf46fd2a09e05bed_005.jpg"
"give_way","test","emtd_f46f86b31a823c41_006","31","data/processed/emtd_classification/test/give_way/emtd_f46f86b31a823c41_006.jpg"
"give_way","test","emtd_f83fa3e37bd383db_001","31","data/processed/emtd_classification/test/give_way/emtd_f83fa3e37bd383db_001.jpg"
"give_way","train","emtd_0bfb175c92a4bdf8_001","31","data/processed/emtd_classification/train/give_way/emtd_0bfb175c92a4bdf8_001.jpg"
"give_way","train","emtd_0df3316ab0aea7d1_001","15","data/processed/emtd_classification/train/give_way/emtd_0df3316ab0aea7d1_001.jpg"
"give_way","train","emtd_0df3316ab0aea7d1_002","15","data/processed/emtd_classification/train/give_way/emtd_0df3316ab0aea7d1_002.jpg"
"give_way","train","emtd_1db3d5c40c201627_001","31","data/processed/emtd_classification/train/give_way/emtd_1db3d5c40c201627_001.jpg"
"give_way","train","emtd_27fc894ec54867c0_001","15","data/processed/emtd_classification/train/give_way/emtd_27fc894ec54867c0_001.jpg"
"give_way","train","emtd_27fc894ec54867c0_004","31","data/processed/emtd_classification/train/give_way/emtd_27fc894ec54867c0_004.jpg"
"give_way","train","emtd_38cf0bbf0e297237_003","31","data/processed/emtd_classification/train/give_way/emtd_38cf0bbf0e297237_003.jpg"
"give_way","train","emtd_4dafc2a4b3a3316b_005","31","data/processed/emtd_classification/train/give_way/emtd_4dafc2a4b3a3316b_005.jpg"
"give_way","train","emtd_5df46409ee99afa6_005","31","data/processed/emtd_classification/train/give_way/emtd_5df46409ee99afa6_005.jpg"
"give_way","train","emtd_5df46409ee99afa6_006","31","data/processed/emtd_classification/train/give_way/emtd_5df46409ee99afa6_006.jpg"
"give_way","train","emtd_5fce6e09bed7a483_002","31","data/processed/emtd_classification/train/give_way/emtd_5fce6e09bed7a483_002.jpg"
"give_way","train","emtd_606776c64a392220_001","31","data/processed/emtd_classification/train/give_way/emtd_606776c64a392220_001.jpg"
"give_way","train","emtd_6f9e795a68442be9_002","31","data/processed/emtd_classification/train/give_way/emtd_6f9e795a68442be9_002.jpg"
"give_way","train","emtd_76b83678743ddcdc_001","15","data/processed/emtd_classification/train/give_way/emtd_76b83678743ddcdc_001.jpg"
"give_way","train","emtd_76b83678743ddcdc_002","15","data/processed/emtd_classification/train/give_way/emtd_76b83678743ddcdc_002.jpg"
"give_way","train","emtd_76e915baaa130833_001","15","data/processed/emtd_classification/train/give_way/emtd_76e915baaa130833_001.jpg"
"give_way","train","emtd_76e915baaa130833_002","15","data/processed/emtd_classification/train/give_way/emtd_76e915baaa130833_002.jpg"
"give_way","train","emtd_7b1961bec90c74cc_002","31","data/processed/emtd_classification/train/give_way/emtd_7b1961bec90c74cc_002.jpg"
"give_way","train","emtd_80715a5811ab2d3b_001","15","data/processed/emtd_classification/train/give_way/emtd_80715a5811ab2d3b_001.jpg"
"give_way","train","emtd_80715a5811ab2d3b_002","15","data/processed/emtd_classification/train/give_way/emtd_80715a5811ab2d3b_002.jpg"
"give_way","train","emtd_8673f35e4b6971c2_001","15","data/processed/emtd_classification/train/give_way/emtd_8673f35e4b6971c2_001.jpg"
"give_way","train","emtd_86ce16e7b74daf8f_005","31","data/processed/emtd_classification/train/give_way/emtd_86ce16e7b74daf8f_005.jpg"
"give_way","train","emtd_8c39ba77fbe70bfe_001","31","data/processed/emtd_classification/train/give_way/emtd_8c39ba77fbe70bfe_001.jpg"
"give_way","train","emtd_97ad7887eb642fb9_005","31","data/processed/emtd_classification/train/give_way/emtd_97ad7887eb642fb9_005.jpg"
"give_way","train","emtd_9aa7dca4b8a09a1d_001","31","data/processed/emtd_classification/train/give_way/emtd_9aa7dca4b8a09a1d_001.jpg"
"give_way","train","emtd_abb6d92eae09fd8e_001","31","data/processed/emtd_classification/train/give_way/emtd_abb6d92eae09fd8e_001.jpg"
"give_way","train","emtd_acc78e7af2b84b6a_001","15","data/processed/emtd_classification/train/give_way/emtd_acc78e7af2b84b6a_001.jpg"
"give_way","train","emtd_acc78e7af2b84b6a_002","15","data/processed/emtd_classification/train/give_way/emtd_acc78e7af2b84b6a_002.jpg"
"give_way","train","emtd_bae61e844d444d82_001","15","data/processed/emtd_classification/train/give_way/emtd_bae61e844d444d82_001.jpg"
"give_way","train","emtd_c5705399e9a25d1d_005","31","data/processed/emtd_classification/train/give_way/emtd_c5705399e9a25d1d_005.jpg"
"give_way","train","emtd_c5705399e9a25d1d_006","31","data/processed/emtd_classification/train/give_way/emtd_c5705399e9a25d1d_006.jpg"
"give_way","train","emtd_c6165ae8361d22d1_001","15","data/processed/emtd_classification/train/give_way/emtd_c6165ae8361d22d1_001.jpg"
"give_way","train","emtd_ccbea56843be030f_001","31","data/processed/emtd_classification/train/give_way/emtd_ccbea56843be030f_001.jpg"
"give_way","train","emtd_cd622e72d3a936e9_001","31","data/processed/emtd_classification/train/give_way/emtd_cd622e72d3a936e9_001.jpg"
"give_way","train","emtd_d6f5077a58192e9d_002","31","data/processed/emtd_classification/train/give_way/emtd_d6f5077a58192e9d_002.jpg"
"give_way","train","emtd_d81b8450e1f6b24c_005","31","data/processed/emtd_classification/train/give_way/emtd_d81b8450e1f6b24c_005.jpg"
"give_way","train","emtd_de0ab664395b2329_001","15","data/processed/emtd_classification/train/give_way/emtd_de0ab664395b2329_001.jpg"
"give_way","train","emtd_df679b3a4a2692a0_001","15","data/processed/emtd_classification/train/give_way/emtd_df679b3a4a2692a0_001.jpg"
"give_way","train","emtd_ecf89bd784bba2e2_002","31","data/processed/emtd_classification/train/give_way/emtd_ecf89bd784bba2e2_002.jpg"
"give_way","train","emtd_f032064e939cabdc_003","31","data/processed/emtd_classification/train/give_way/emtd_f032064e939cabdc_003.jpg"
"give_way","train","emtd_f94025e8cb308ac7_002","31","data/processed/emtd_classification/train/give_way/emtd_f94025e8cb308ac7_002.jpg"
"give_way","validation","emtd_11eccc3fff812c10_001","15","data/processed/emtd_classification/validation/give_way/emtd_11eccc3fff812c10_001.jpg"
"give_way","validation","emtd_254b3cede5da9e7c_002","31","data/processed/emtd_classification/validation/give_way/emtd_254b3cede5da9e7c_002.jpg"
"give_way","validation","emtd_3ed7a222fd38cc5f_008","31","data/processed/emtd_classification/validation/give_way/emtd_3ed7a222fd38cc5f_008.jpg"
"give_way","validation","emtd_4486c2d99d3f2790_002","15","data/processed/emtd_classification/validation/give_way/emtd_4486c2d99d3f2790_002.jpg"
"give_way","validation","emtd_643de76a68d374e0_001","31","data/processed/emtd_classification/validation/give_way/emtd_643de76a68d374e0_001.jpg"
"give_way","validation","emtd_69a204a515f07cc4_006","31","data/processed/emtd_classification/validation/give_way/emtd_69a204a515f07cc4_006.jpg"
"give_way","validation","emtd_c77f07884f3b0afd_001","31","data/processed/emtd_classification/validation/give_way/emtd_c77f07884f3b0afd_001.jpg"
"give_way","validation","emtd_dab264437f101537_003","31","data/processed/emtd_classification/validation/give_way/emtd_dab264437f101537_003.jpg"
"give_way","validation","emtd_ed6369453cc5fd41_003","31","data/processed/emtd_classification/validation/give_way/emtd_ed6369453cc5fd41_003.jpg"
"give_way","validation","emtd_ed6369453cc5fd41_004","31","data/processed/emtd_classification/validation/give_way/emtd_ed6369453cc5fd41_004.jpg"
"give_way","validation","emtd_f9af889d5c2a88d0_005","31","data/processed/emtd_classification/validation/give_way/emtd_f9af889d5c2a88d0_005.jpg"
"height_restriction","test","emtd_0a80e5fcdaaf3765_001","16","data/processed/emtd_classification/test/height_restriction/emtd_0a80e5fcdaaf3765_001.jpg"
"height_restriction","test","emtd_0a80e5fcdaaf3765_003","30","data/processed/emtd_classification/test/height_restriction/emtd_0a80e5fcdaaf3765_003.jpg"
"height_restriction","test","emtd_214262c5339b209c_001","17","data/processed/emtd_classification/test/height_restriction/emtd_214262c5339b209c_001.jpg"
"height_restriction","test","emtd_214262c5339b209c_002","30","data/processed/emtd_classification/test/height_restriction/emtd_214262c5339b209c_002.jpg"
"height_restriction","test","emtd_4e0edc87f7466c6a_002","13","data/processed/emtd_classification/test/height_restriction/emtd_4e0edc87f7466c6a_002.jpg"
"height_restriction","test","emtd_4e0edc87f7466c6a_003","16","data/processed/emtd_classification/test/height_restriction/emtd_4e0edc87f7466c6a_003.jpg"
"height_restriction","test","emtd_4e0edc87f7466c6a_004","16","data/processed/emtd_classification/test/height_restriction/emtd_4e0edc87f7466c6a_004.jpg"
"height_restriction","test","emtd_5959063e85e67c7b_001","16","data/processed/emtd_classification/test/height_restriction/emtd_5959063e85e67c7b_001.jpg"
"height_restriction","test","emtd_695985373825108d_001","30","data/processed/emtd_classification/test/height_restriction/emtd_695985373825108d_001.jpg"
"height_restriction","test","emtd_744806c4a943abab_002","30","data/processed/emtd_classification/test/height_restriction/emtd_744806c4a943abab_002.jpg"
"height_restriction","test","emtd_803a3df237414bc0_003","30","data/processed/emtd_classification/test/height_restriction/emtd_803a3df237414bc0_003.jpg"
"height_restriction","test","emtd_8b84acee490ad60d_001","13","data/processed/emtd_classification/test/height_restriction/emtd_8b84acee490ad60d_001.jpg"
"height_restriction","test","emtd_9f4c563b497eb46b_005","16","data/processed/emtd_classification/test/height_restriction/emtd_9f4c563b497eb46b_005.jpg"
"height_restriction","test","emtd_b7ecc0a580b2a5cc_001","16","data/processed/emtd_classification/test/height_restriction/emtd_b7ecc0a580b2a5cc_001.jpg"
"height_restriction","test","emtd_d70de6bc8f0470fc_002","13","data/processed/emtd_classification/test/height_restriction/emtd_d70de6bc8f0470fc_002.jpg"
"height_restriction","test","emtd_de62579075080971_001","17","data/processed/emtd_classification/test/height_restriction/emtd_de62579075080971_001.jpg"
"height_restriction","test","emtd_f43403930d9e849f_001","30","data/processed/emtd_classification/test/height_restriction/emtd_f43403930d9e849f_001.jpg"
"height_restriction","test","emtd_f46f86b31a823c41_005","16","data/processed/emtd_classification/test/height_restriction/emtd_f46f86b31a823c41_005.jpg"
"height_restriction","test","emtd_f4c05b290ec60cf7_003","30","data/processed/emtd_classification/test/height_restriction/emtd_f4c05b290ec60cf7_003.jpg"
"height_restriction","test","emtd_f8082107503b594d_002","30","data/processed/emtd_classification/test/height_restriction/emtd_f8082107503b594d_002.jpg"
"height_restriction","test","emtd_fe3876c03658671d_001","13","data/processed/emtd_classification/test/height_restriction/emtd_fe3876c03658671d_001.jpg"
"height_restriction","test","emtd_fe3876c03658671d_002","30","data/processed/emtd_classification/test/height_restriction/emtd_fe3876c03658671d_002.jpg"
"height_restriction","test","emtd_ff937d8340aa908c_001","30","data/processed/emtd_classification/test/height_restriction/emtd_ff937d8340aa908c_001.jpg"
"height_restriction","train","emtd_00988f3171828f27_002","16","data/processed/emtd_classification/train/height_restriction/emtd_00988f3171828f27_002.jpg"
"height_restriction","train","emtd_027baf8a52bbc0e7_002","16","data/processed/emtd_classification/train/height_restriction/emtd_027baf8a52bbc0e7_002.jpg"
"height_restriction","train","emtd_04128cdf51be3987_001","16","data/processed/emtd_classification/train/height_restriction/emtd_04128cdf51be3987_001.jpg"
"height_restriction","train","emtd_05109e7fa190b843_002","13","data/processed/emtd_classification/train/height_restriction/emtd_05109e7fa190b843_002.jpg"
"height_restriction","train","emtd_0c571b3b7d5bcf8d_001","14","data/processed/emtd_classification/train/height_restriction/emtd_0c571b3b7d5bcf8d_001.jpg"
"height_restriction","train","emtd_0c571b3b7d5bcf8d_002","14","data/processed/emtd_classification/train/height_restriction/emtd_0c571b3b7d5bcf8d_002.jpg"
"height_restriction","train","emtd_110456139d0a1273_002","30","data/processed/emtd_classification/train/height_restriction/emtd_110456139d0a1273_002.jpg"
"height_restriction","train","emtd_176f7536713ddb1b_001","16","data/processed/emtd_classification/train/height_restriction/emtd_176f7536713ddb1b_001.jpg"
"height_restriction","train","emtd_26542ab3f2cd6aee_001","16","data/processed/emtd_classification/train/height_restriction/emtd_26542ab3f2cd6aee_001.jpg"
"height_restriction","train","emtd_27fc894ec54867c0_002","30","data/processed/emtd_classification/train/height_restriction/emtd_27fc894ec54867c0_002.jpg"
"height_restriction","train","emtd_27fc894ec54867c0_003","30","data/processed/emtd_classification/train/height_restriction/emtd_27fc894ec54867c0_003.jpg"
"height_restriction","train","emtd_28e4e221ad933605_002","16","data/processed/emtd_classification/train/height_restriction/emtd_28e4e221ad933605_002.jpg"
"height_restriction","train","emtd_28e4e221ad933605_003","30","data/processed/emtd_classification/train/height_restriction/emtd_28e4e221ad933605_003.jpg"
"height_restriction","train","emtd_29b865b3af155a72_001","16","data/processed/emtd_classification/train/height_restriction/emtd_29b865b3af155a72_001.jpg"
"height_restriction","train","emtd_2b0800c50aaa1f8c_001","16","data/processed/emtd_classification/train/height_restriction/emtd_2b0800c50aaa1f8c_001.jpg"
"height_restriction","train","emtd_2c81d981741c93c6_001","16","data/processed/emtd_classification/train/height_restriction/emtd_2c81d981741c93c6_001.jpg"
"height_restriction","train","emtd_2cb555f1a6b6025a_003","14","data/processed/emtd_classification/train/height_restriction/emtd_2cb555f1a6b6025a_003.jpg"
"height_restriction","train","emtd_3665f32430565132_002","13","data/processed/emtd_classification/train/height_restriction/emtd_3665f32430565132_002.jpg"
"height_restriction","train","emtd_3888248c925e9c81_002","30","data/processed/emtd_classification/train/height_restriction/emtd_3888248c925e9c81_002.jpg"
"height_restriction","train","emtd_3cd200f20793dfbe_001","14","data/processed/emtd_classification/train/height_restriction/emtd_3cd200f20793dfbe_001.jpg"
"height_restriction","train","emtd_3ee5072532a01f54_001","16","data/processed/emtd_classification/train/height_restriction/emtd_3ee5072532a01f54_001.jpg"
"height_restriction","train","emtd_4360afab485bdcdc_001","13","data/processed/emtd_classification/train/height_restriction/emtd_4360afab485bdcdc_001.jpg"
"height_restriction","train","emtd_4360afab485bdcdc_002","16","data/processed/emtd_classification/train/height_restriction/emtd_4360afab485bdcdc_002.jpg"
"height_restriction","train","emtd_4832e5835a0f1e95_001","30","data/processed/emtd_classification/train/height_restriction/emtd_4832e5835a0f1e95_001.jpg"
"height_restriction","train","emtd_4ae94de816267824_001","16","data/processed/emtd_classification/train/height_restriction/emtd_4ae94de816267824_001.jpg"
"height_restriction","train","emtd_51965458ff11aa25_001","30","data/processed/emtd_classification/train/height_restriction/emtd_51965458ff11aa25_001.jpg"
"height_restriction","train","emtd_56d3fee8dff6cf13_002","13","data/processed/emtd_classification/train/height_restriction/emtd_56d3fee8dff6cf13_002.jpg"
"height_restriction","train","emtd_595647f10f1a4e3e_002","16","data/processed/emtd_classification/train/height_restriction/emtd_595647f10f1a4e3e_002.jpg"
"height_restriction","train","emtd_5975b4f591e8f67c_001","16","data/processed/emtd_classification/train/height_restriction/emtd_5975b4f591e8f67c_001.jpg"
"height_restriction","train","emtd_5c18f71806f7f407_001","16","data/processed/emtd_classification/train/height_restriction/emtd_5c18f71806f7f407_001.jpg"
"height_restriction","train","emtd_64a6e880795ff953_002","16","data/processed/emtd_classification/train/height_restriction/emtd_64a6e880795ff953_002.jpg"
"height_restriction","train","emtd_680f6d595734dbcd_001","30","data/processed/emtd_classification/train/height_restriction/emtd_680f6d595734dbcd_001.jpg"
"height_restriction","train","emtd_6e826dab36633a41_002","13","data/processed/emtd_classification/train/height_restriction/emtd_6e826dab36633a41_002.jpg"
"height_restriction","train","emtd_6f9e795a68442be9_001","30","data/processed/emtd_classification/train/height_restriction/emtd_6f9e795a68442be9_001.jpg"
"height_restriction","train","emtd_79875b1ba6aa526c_002","14","data/processed/emtd_classification/train/height_restriction/emtd_79875b1ba6aa526c_002.jpg"
"height_restriction","train","emtd_88f3a3e8314f39b5_001","16","data/processed/emtd_classification/train/height_restriction/emtd_88f3a3e8314f39b5_001.jpg"
"height_restriction","train","emtd_933751dd497d8cee_001","16","data/processed/emtd_classification/train/height_restriction/emtd_933751dd497d8cee_001.jpg"
"height_restriction","train","emtd_9605e3695c2857bf_001","16","data/processed/emtd_classification/train/height_restriction/emtd_9605e3695c2857bf_001.jpg"
"height_restriction","train","emtd_96c840a754c9d933_001","30","data/processed/emtd_classification/train/height_restriction/emtd_96c840a754c9d933_001.jpg"
"height_restriction","train","emtd_9c561f32d7e48782_003","13","data/processed/emtd_classification/train/height_restriction/emtd_9c561f32d7e48782_003.jpg"
"height_restriction","train","emtd_9c561f32d7e48782_004","13","data/processed/emtd_classification/train/height_restriction/emtd_9c561f32d7e48782_004.jpg"
"height_restriction","train","emtd_a1facd63173fa897_001","13","data/processed/emtd_classification/train/height_restriction/emtd_a1facd63173fa897_001.jpg"
"height_restriction","train","emtd_a2bb22296a921e05_001","30","data/processed/emtd_classification/train/height_restriction/emtd_a2bb22296a921e05_001.jpg"
"height_restriction","train","emtd_a9c7a00e38611f7b_001","14","data/processed/emtd_classification/train/height_restriction/emtd_a9c7a00e38611f7b_001.jpg"
"height_restriction","train","emtd_a9c7a00e38611f7b_002","14","data/processed/emtd_classification/train/height_restriction/emtd_a9c7a00e38611f7b_002.jpg"
"height_restriction","train","emtd_aa216831fbd23e7d_001","14","data/processed/emtd_classification/train/height_restriction/emtd_aa216831fbd23e7d_001.jpg"
"height_restriction","train","emtd_ae3c2d8d4035e435_006","13","data/processed/emtd_classification/train/height_restriction/emtd_ae3c2d8d4035e435_006.jpg"
"height_restriction","train","emtd_ae3c2d8d4035e435_007","13","data/processed/emtd_classification/train/height_restriction/emtd_ae3c2d8d4035e435_007.jpg"
"height_restriction","train","emtd_ae3c2d8d4035e435_008","13","data/processed/emtd_classification/train/height_restriction/emtd_ae3c2d8d4035e435_008.jpg"
"height_restriction","train","emtd_ae3c2d8d4035e435_009","13","data/processed/emtd_classification/train/height_restriction/emtd_ae3c2d8d4035e435_009.jpg"
"height_restriction","train","emtd_ae3c2d8d4035e435_010","13","data/processed/emtd_classification/train/height_restriction/emtd_ae3c2d8d4035e435_010.jpg"
"height_restriction","train","emtd_b2d6665dba64ebb7_002","16","data/processed/emtd_classification/train/height_restriction/emtd_b2d6665dba64ebb7_002.jpg"
"height_restriction","train","emtd_baeca3a8a8d9bd1c_001","13","data/processed/emtd_classification/train/height_restriction/emtd_baeca3a8a8d9bd1c_001.jpg"
"height_restriction","train","emtd_baeca3a8a8d9bd1c_002","14","data/processed/emtd_classification/train/height_restriction/emtd_baeca3a8a8d9bd1c_002.jpg"
"height_restriction","train","emtd_baeca3a8a8d9bd1c_003","14","data/processed/emtd_classification/train/height_restriction/emtd_baeca3a8a8d9bd1c_003.jpg"
"height_restriction","train","emtd_c2a0f4313c3c9e12_001","30","data/processed/emtd_classification/train/height_restriction/emtd_c2a0f4313c3c9e12_001.jpg"
"height_restriction","train","emtd_c6ff2feb98444e60_001","16","data/processed/emtd_classification/train/height_restriction/emtd_c6ff2feb98444e60_001.jpg"
"height_restriction","train","emtd_cd5d30b8635d404f_001","13","data/processed/emtd_classification/train/height_restriction/emtd_cd5d30b8635d404f_001.jpg"
"height_restriction","train","emtd_d235b581fa497e34_001","16","data/processed/emtd_classification/train/height_restriction/emtd_d235b581fa497e34_001.jpg"
"height_restriction","train","emtd_d235b581fa497e34_002","16","data/processed/emtd_classification/train/height_restriction/emtd_d235b581fa497e34_002.jpg"
"height_restriction","train","emtd_e922be64f6c9a29b_001","30","data/processed/emtd_classification/train/height_restriction/emtd_e922be64f6c9a29b_001.jpg"
"height_restriction","train","emtd_ecf89bd784bba2e2_001","30","data/processed/emtd_classification/train/height_restriction/emtd_ecf89bd784bba2e2_001.jpg"
"height_restriction","train","emtd_ed52e1f11cc3401d_002","13","data/processed/emtd_classification/train/height_restriction/emtd_ed52e1f11cc3401d_002.jpg"
"height_restriction","train","emtd_ed52e1f11cc3401d_003","13","data/processed/emtd_classification/train/height_restriction/emtd_ed52e1f11cc3401d_003.jpg"
"height_restriction","train","emtd_eed9757fa6d6f8ad_001","30","data/processed/emtd_classification/train/height_restriction/emtd_eed9757fa6d6f8ad_001.jpg"
"height_restriction","train","emtd_f032064e939cabdc_002","30","data/processed/emtd_classification/train/height_restriction/emtd_f032064e939cabdc_002.jpg"
"height_restriction","validation","emtd_05c11e440bceae36_001","16","data/processed/emtd_classification/validation/height_restriction/emtd_05c11e440bceae36_001.jpg"
"height_restriction","validation","emtd_07f7bebe989a4fb2_002","13","data/processed/emtd_classification/validation/height_restriction/emtd_07f7bebe989a4fb2_002.jpg"
"height_restriction","validation","emtd_1f2671d8396a5778_001","16","data/processed/emtd_classification/validation/height_restriction/emtd_1f2671d8396a5778_001.jpg"
"height_restriction","validation","emtd_3ed7a222fd38cc5f_005","16","data/processed/emtd_classification/validation/height_restriction/emtd_3ed7a222fd38cc5f_005.jpg"
"height_restriction","validation","emtd_3ed7a222fd38cc5f_006","16","data/processed/emtd_classification/validation/height_restriction/emtd_3ed7a222fd38cc5f_006.jpg"
"height_restriction","validation","emtd_4486c2d99d3f2790_003","30","data/processed/emtd_classification/validation/height_restriction/emtd_4486c2d99d3f2790_003.jpg"
"height_restriction","validation","emtd_4486c2d99d3f2790_004","30","data/processed/emtd_classification/validation/height_restriction/emtd_4486c2d99d3f2790_004.jpg"
"height_restriction","validation","emtd_4486c2d99d3f2790_005","30","data/processed/emtd_classification/validation/height_restriction/emtd_4486c2d99d3f2790_005.jpg"
"height_restriction","validation","emtd_4486c2d99d3f2790_006","30","data/processed/emtd_classification/validation/height_restriction/emtd_4486c2d99d3f2790_006.jpg"
"height_restriction","validation","emtd_4486c2d99d3f2790_007","30","data/processed/emtd_classification/validation/height_restriction/emtd_4486c2d99d3f2790_007.jpg"
"height_restriction","validation","emtd_4979f8f85583d8ec_004","13","data/processed/emtd_classification/validation/height_restriction/emtd_4979f8f85583d8ec_004.jpg"
"height_restriction","validation","emtd_4979f8f85583d8ec_005","13","data/processed/emtd_classification/validation/height_restriction/emtd_4979f8f85583d8ec_005.jpg"
"height_restriction","validation","emtd_4a175710f8d593a0_003","30","data/processed/emtd_classification/validation/height_restriction/emtd_4a175710f8d593a0_003.jpg"
"height_restriction","validation","emtd_5f7cf79a455c49f0_001","16","data/processed/emtd_classification/validation/height_restriction/emtd_5f7cf79a455c49f0_001.jpg"
"height_restriction","validation","emtd_5f7cf79a455c49f0_002","16","data/processed/emtd_classification/validation/height_restriction/emtd_5f7cf79a455c49f0_002.jpg"
"height_restriction","validation","emtd_69a204a515f07cc4_005","16","data/processed/emtd_classification/validation/height_restriction/emtd_69a204a515f07cc4_005.jpg"
"height_restriction","validation","emtd_6b3bad116f3adbf1_002","30","data/processed/emtd_classification/validation/height_restriction/emtd_6b3bad116f3adbf1_002.jpg"
"height_restriction","validation","emtd_724032002f9a00a9_001","30","data/processed/emtd_classification/validation/height_restriction/emtd_724032002f9a00a9_001.jpg"
"height_restriction","validation","emtd_832539edd32dad0c_001","16","data/processed/emtd_classification/validation/height_restriction/emtd_832539edd32dad0c_001.jpg"
"height_restriction","validation","emtd_893e6128762b6154_001","16","data/processed/emtd_classification/validation/height_restriction/emtd_893e6128762b6154_001.jpg"
"height_restriction","validation","emtd_abbcc91c8b94455f_001","14","data/processed/emtd_classification/validation/height_restriction/emtd_abbcc91c8b94455f_001.jpg"
"height_restriction","validation","emtd_ce9c16ca0280d757_003","16","data/processed/emtd_classification/validation/height_restriction/emtd_ce9c16ca0280d757_003.jpg"
"height_restriction","validation","emtd_db2c56c851f1f24b_001","13","data/processed/emtd_classification/validation/height_restriction/emtd_db2c56c851f1f24b_001.jpg"
"height_restriction","validation","emtd_f0d9cd2579e041da_001","14","data/processed/emtd_classification/validation/height_restriction/emtd_f0d9cd2579e041da_001.jpg"
"height_restriction","validation","emtd_fec5286f2348d2f4_002","14","data/processed/emtd_classification/validation/height_restriction/emtd_fec5286f2348d2f4_002.jpg"
"keep_left","test","emtd_72f8f76c91ead88a_001","3","data/processed/emtd_classification/test/keep_left/emtd_72f8f76c91ead88a_001.jpg"
"keep_left","test","emtd_72f8f76c91ead88a_002","3","data/processed/emtd_classification/test/keep_left/emtd_72f8f76c91ead88a_002.jpg"
"keep_left","test","emtd_78323ccd16efe861_001","3","data/processed/emtd_classification/test/keep_left/emtd_78323ccd16efe861_001.jpg"
