split,current_label,file,instance_id,source_class_id,filename,width,height,area,tiny_crop
test,roadworks,data/processed/emtd_classification/test/roadworks/emtd_ff937d8340aa908c_002.jpg,emtd_ff937d8340aa908c_002,34,1026.jpg,41,32,1312,false
test,roundabout_ahead,data/processed/emtd_classification/test/roundabout_ahead/emtd_018e51e9ae23a3ba_004.jpg,emtd_018e51e9ae23a3ba_004,60,Screenshot (267).png,23,23,529,true
test,roundabout_ahead,data/processed/emtd_classification/test/roundabout_ahead/emtd_f83fa3e37bd383db_003.jpg,emtd_f83fa3e37bd383db_003,60,Screenshot (279).png,45,46,2070,false
test,side_road_left,data/processed/emtd_classification/test/side_road_left/emtd_68dd202b20299614_001.jpg,emtd_68dd202b20299614_001,53,Screenshot (154).png,25,25,625,true
test,side_road_left,data/processed/emtd_classification/test/side_road_left/emtd_8f7e798bef8b857c_004.jpg,emtd_8f7e798bef8b857c_004,53,Screenshot (287).png,39,33,1287,false
test,side_road_left,data/processed/emtd_classification/test/side_road_left/emtd_c778fe83acf5738d_004.jpg,emtd_c778fe83acf5738d_004,53,P1860073.JPG,71,75,5325,false
test,side_road_right,data/processed/emtd_classification/test/side_road_right/emtd_d255ff9967c36226_002.jpg,emtd_d255ff9967c36226_002,52,Screenshot (314).png,16,16,256,true
test,staggered_junction,data/processed/emtd_classification/test/staggered_junction/emtd_6b3bad116f3adbf1_006.jpg,emtd_6b3bad116f3adbf1_006,50,P1840182.JPG,39,39,1521,false
test,stop,data/processed/emtd_classification/test/stop/emtd_50151c3e117edc65_004.jpg,emtd_50151c3e117edc65_004,6,Screenshot (86).png,42,44,1848,false
test,stop,data/processed/emtd_classification/test/stop/emtd_9123b15c355822d1_001.jpg,emtd_9123b15c355822d1_001,6,1081.jpg,68,69,4692,false
test,stop,data/processed/emtd_classification/test/stop/emtd_9db7498b37a2b392_002.jpg,emtd_9db7498b37a2b392_002,6,Screenshot (69).png,53,56,2968,false
test,stop,data/processed/emtd_classification/test/stop/emtd_bf89734a07e9f9a8_001.jpg,emtd_bf89734a07e9f9a8_001,6,Screenshot (15).png,97,86,8342,false
test,t_junction,data/processed/emtd_classification/test/t_junction/emtd_1e28dff0ebb63e11_004.jpg,emtd_1e28dff0ebb63e11_004,51,P1860062.JPG,324,310,100440,false
test,t_junction,data/processed/emtd_classification/test/t_junction/emtd_bf89734a07e9f9a8_002.jpg,emtd_bf89734a07e9f9a8_002,51,Screenshot (15).png,135,119,16065,false
test,traffic_signal_ahead,data/processed/emtd_classification/test/traffic_signal_ahead/emtd_1e28dff0ebb63e11_003.jpg,emtd_1e28dff0ebb63e11_003,48,P1860062.JPG,315,317,99855,false
test,traffic_signal_ahead,data/processed/emtd_classification/test/traffic_signal_ahead/emtd_6b3bad116f3adbf1_003.jpg,emtd_6b3bad116f3adbf1_003,48,P1840182.JPG,439,433,190087,false
test,traffic_signal_ahead,data/processed/emtd_classification/test/traffic_signal_ahead/emtd_6b3bad116f3adbf1_004.jpg,emtd_6b3bad116f3adbf1_004,48,P1840182.JPG,42,41,1722,false
test,traffic_signal_ahead,data/processed/emtd_classification/test/traffic_signal_ahead/emtd_76cd6549c6400fe5_002.jpg,emtd_76cd6549c6400fe5_002,48,P1830994.JPG,315,307,96705,false
test,traffic_signal_ahead,data/processed/emtd_classification/test/traffic_signal_ahead/emtd_c778fe83acf5738d_002.jpg,emtd_c778fe83acf5738d_002,48,P1860073.JPG,72,75,5400,false
test,traffic_signal_ahead,data/processed/emtd_classification/test/traffic_signal_ahead/emtd_d58f34d08b4a612e_003.jpg,emtd_d58f34d08b4a612e_003,48,P1840038.JPG,263,246,64698,false
test,two_way_traffic,data/processed/emtd_classification/test/two_way_traffic/emtd_f43403930d9e849f_002.jpg,emtd_f43403930d9e849f_002,63,Screenshot (92).png,67,69,4623,false
test,vehicle_collision_hazard,data/processed/emtd_classification/test/vehicle_collision_hazard/emtd_2ca5d238e28dec52_001.jpg,emtd_2ca5d238e28dec52_001,39,P1840009.JPG,316,313,98908,false
test,vehicle_collision_hazard,data/processed/emtd_classification/test/vehicle_collision_hazard/emtd_5f7cf79a455c49f0_006.jpg,emtd_5f7cf79a455c49f0_006,39,P1840143.JPG,143,194,27742,false
test,vehicle_collision_hazard,data/processed/emtd_classification/test/vehicle_collision_hazard/emtd_6a090bef0dd3c4b7_001.jpg,emtd_6a090bef0dd3c4b7_001,39,P1840289.JPG,131,133,17423,false
test,weight_restriction,data/processed/emtd_classification/test/weight_restriction/emtd_0e7c200cc0562811_001.jpg,emtd_0e7c200cc0562811_001,27,P1840598.JPG,293,344,100792,false
test,weight_restriction,data/processed/emtd_classification/test/weight_restriction/emtd_9bfd9ddc90d6225d_001.jpg,emtd_9bfd9ddc90d6225d_001,27,131.jpg,64,69,4416,false
test,weight_restriction,data/processed/emtd_classification/test/weight_restriction/emtd_b94f0b098b8b1ea3_001.jpg,emtd_b94f0b098b8b1ea3_001,11,124.jpg,30,31,930,true
test,weight_restriction,data/processed/emtd_classification/test/weight_restriction/emtd_b94f0b098b8b1ea3_002.jpg,emtd_b94f0b098b8b1ea3_002,11,124.jpg,22,22,484,true
train,animal_crossing,data/processed/emtd_classification/train/animal_crossing/emtd_2229e417950c39bd_001.jpg,emtd_2229e417950c39bd_001,59,11.jpg,34,31,1054,true
train,animal_crossing,data/processed/emtd_classification/train/animal_crossing/emtd_71b97f3681cfd481_001.jpg,emtd_71b97f3681cfd481_001,59,12.jpg,64,58,3712,false
train,animal_crossing,data/processed/emtd_classification/train/animal_crossing/emtd_8f85803226cefdc3_001.jpg,emtd_8f85803226cefdc3_001,59,48.jpg,26,24,624,true
train,animal_crossing,data/processed/emtd_classification/train/animal_crossing/emtd_f0f7e0e9c55974a6_001.jpg,emtd_f0f7e0e9c55974a6_001,59,DSC-0326.JPG,229,218,49922,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_595647f10f1a4e3e_004.jpg,emtd_595647f10f1a4e3e_004,35,P1840150.JPG,150,148,22200,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_64a6e880795ff953_004.jpg,emtd_64a6e880795ff953_004,35,P1840152.JPG,315,310,97650,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_680f6d595734dbcd_002.jpg,emtd_680f6d595734dbcd_002,35,P1840100.JPG,93,91,8463,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_787cd23beca8deed_001.jpg,emtd_787cd23beca8deed_001,35,38.jpg,24,22,528,true
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_7b1961bec90c74cc_003.jpg,emtd_7b1961bec90c74cc_003,35,P1840099.JPG,276,273,75348,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_7b1961bec90c74cc_004.jpg,emtd_7b1961bec90c74cc_004,35,P1840099.JPG,69,68,4692,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_8789278698dd14ee_001.jpg,emtd_8789278698dd14ee_001,35,88.jpg,19,16,304,true
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_a813151de51d2c1a_002.jpg,emtd_a813151de51d2c1a_002,35,P1840147.JPG,119,119,14161,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_a813151de51d2c1a_003.jpg,emtd_a813151de51d2c1a_003,35,P1840147.JPG,52,52,2704,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_b2d44a98fb0ab389_001.jpg,emtd_b2d44a98fb0ab389_001,35,36.jpg,23,22,506,true
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_b2d6665dba64ebb7_004.jpg,emtd_b2d6665dba64ebb7_004,35,P1840151.JPG,209,205,42845,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_df13965d41341f4c_002.jpg,emtd_df13965d41341f4c_002,35,P1840148.JPG,62,60,3720,false
train,camera_enforcement,data/processed/emtd_classification/train/camera_enforcement/emtd_df13965d41341f4c_003.jpg,emtd_df13965d41341f4c_003,35,P1840148.JPG,174,170,29580,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_04128cdf51be3987_003.jpg,emtd_04128cdf51be3987_003,44,P1840505.JPG,477,475,226575,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_061532bf31fe4c30_001.jpg,emtd_061532bf31fe4c30_001,44,Screenshot (238).png,56,53,2968,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_0c571b3b7d5bcf8d_004.jpg,emtd_0c571b3b7d5bcf8d_004,44,P1840414.JPG,100,135,13500,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_26542ab3f2cd6aee_002.jpg,emtd_26542ab3f2cd6aee_002,44,DSC-0147.JPG,30,39,1170,true
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_2eb3432fe6d8822d_002.jpg,emtd_2eb3432fe6d8822d_002,45,P1860047.JPG,93,89,8277,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_3d79936293a10dd7_001.jpg,emtd_3d79936293a10dd7_001,44,Screenshot (239).png,121,111,13431,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_406756c35d6da334_001.jpg,emtd_406756c35d6da334_001,44,Screenshot (265).png,84,84,7056,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_51bb564b6b10913f_002.jpg,emtd_51bb564b6b10913f_002,45,135.jpg,84,75,6300,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_63b2ecc242ac30fd_001.jpg,emtd_63b2ecc242ac30fd_001,44,Screenshot (271).png,105,110,11550,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_6e96bc80088a9ebe_001.jpg,emtd_6e96bc80088a9ebe_001,45,DSC-0140.JPG,63,63,3969,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_7bae3457d2aa752b_003.jpg,emtd_7bae3457d2aa752b_003,44,P1840035.JPG,328,328,107584,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_ac5f6d24590a9878_003.jpg,emtd_ac5f6d24590a9878_003,44,134.jpg,90,82,7380,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_b8b100778ae9835c_002.jpg,emtd_b8b100778ae9835c_002,45,DSC-0152.JPG,84,84,7056,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_cadb01574922b90b_002.jpg,emtd_cadb01574922b90b_002,45,DSC-0153.JPG,130,131,17030,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_e968b703a29148d9_001.jpg,emtd_e968b703a29148d9_001,45,P1840409.JPG,98,98,9604,false
train,children_crossing,data/processed/emtd_classification/train/children_crossing/emtd_f5f4396410d256d3_002.jpg,emtd_f5f4396410d256d3_002,44,DSC-0143.JPG,40,35,1400,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_061532bf31fe4c30_002.jpg,emtd_061532bf31fe4c30_002,55,Screenshot (238).png,88,90,7920,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_110456139d0a1273_007.jpg,emtd_110456139d0a1273_007,55,P1840181.JPG,303,295,89385,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_35bb92c55b4af838_001.jpg,emtd_35bb92c55b4af838_001,55,129.jpg,77,77,5929,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_3843e3f4487fce9b_002.jpg,emtd_3843e3f4487fce9b_002,55,P1840122.JPG,299,250,74750,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_4813a93ebfc648c0_001.jpg,emtd_4813a93ebfc648c0_001,55,P1840249.JPG,433,421,182293,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_58066e6f9a93c166_001.jpg,emtd_58066e6f9a93c166_001,55,128.jpg,39,39,1521,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_80b3750c3ad531d3_001.jpg,emtd_80b3750c3ad531d3_001,55,Screenshot (242).png,47,48,2256,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_a0294037bca66aa9_001.jpg,emtd_a0294037bca66aa9_001,55,Screenshot (156).png,38,35,1330,false
train,crossroads,data/processed/emtd_classification/train/crossroads/emtd_d598a063e48697cc_001.jpg,emtd_d598a063e48697cc_001,55,DSC-0151.JPG,83,81,6723,false
train,crosswind,data/processed/emtd_classification/train/crosswind/emtd_12742049cfec34d8_001.jpg,emtd_12742049cfec34d8_001,36,49.jpg,28,25,700,true
train,crosswind,data/processed/emtd_classification/train/crosswind/emtd_1622475d52a03437_001.jpg,emtd_1622475d52a03437_001,36,46.jpg,38,32,1216,false
train,crosswind,data/processed/emtd_classification/train/crosswind/emtd_991de370362b92de_001.jpg,emtd_991de370362b92de_001,36,DSC-0325.JPG,117,120,14040,false
train,crosswind,data/processed/emtd_classification/train/crosswind/emtd_a1275543725065f8_001.jpg,emtd_a1275543725065f8_001,36,50.jpg,57,43,2451,false
train,crosswind,data/processed/emtd_classification/train/crosswind/emtd_b96f49b701f58186_001.jpg,emtd_b96f49b701f58186_001,36,13.jpg,41,35,1435,false
train,crosswind,data/processed/emtd_classification/train/crosswind/emtd_c0c954a3a268bfc5_001.jpg,emtd_c0c954a3a268bfc5_001,36,9.jpg,54,47,2538,false
train,crosswind,data/processed/emtd_classification/train/crosswind/emtd_d81689b9daafeb4e_001.jpg,emtd_d81689b9daafeb4e_001,36,45.jpg,68,64,4352,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_178ae943fb180dbd_001.jpg,emtd_178ae943fb180dbd_001,40,21.jpg,59,54,3186,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_1f58241697f5553e_001.jpg,emtd_1f58241697f5553e_001,40,1059.jpg,53,48,2544,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_24bf9498f00b0acf_001.jpg,emtd_24bf9498f00b0acf_001,40,Screenshot (192).png,56,53,2968,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_503949e4eba7fcd1_001.jpg,emtd_503949e4eba7fcd1_001,40,P1840190.JPG,275,264,72600,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_6bb201df112580c6_001.jpg,emtd_6bb201df112580c6_001,40,P1840286.JPG,304,305,92720,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_8873fa6d133de966_001.jpg,emtd_8873fa6d133de966_001,40,P1840191.JPG,411,407,167277,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_8ce131fcb2c8fed8_001.jpg,emtd_8ce131fcb2c8fed8_001,40,Screenshot (215).png,43,41,1763,false
train,curve_left,data/processed/emtd_classification/train/curve_left/emtd_96f733d50c7f5130_003.jpg,emtd_96f733d50c7f5130_003,40,Screenshot (139).png,114,103,11742,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_009e580a009c7377_005.jpg,emtd_009e580a009c7377_005,62,P1840303.JPG,490,498,244020,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_05109e7fa190b843_008.jpg,emtd_05109e7fa190b843_008,62,1092.jpg,47,45,2115,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_0929558fd62d9d44_004.jpg,emtd_0929558fd62d9d44_004,62,P1840559.JPG,350,345,120750,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_0bfb175c92a4bdf8_003.jpg,emtd_0bfb175c92a4bdf8_003,62,DSC-0134.JPG,62,64,3968,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_0df3316ab0aea7d1_004.jpg,emtd_0df3316ab0aea7d1_004,62,P1860355.JPG,136,142,19312,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_110456139d0a1273_008.jpg,emtd_110456139d0a1273_008,62,P1840181.JPG,60,44,2640,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_15150b2adeb95289_002.jpg,emtd_15150b2adeb95289_002,62,1106.jpg,52,49,2548,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_15150b2adeb95289_003.jpg,emtd_15150b2adeb95289_003,62,1106.jpg,73,52,3796,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_178ae943fb180dbd_002.jpg,emtd_178ae943fb180dbd_002,62,21.jpg,18,17,306,true
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_1c232a342ab753dc_002.jpg,emtd_1c232a342ab753dc_002,62,P1840566.JPG,281,280,78680,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_20923a7ba318eb58_005.jpg,emtd_20923a7ba318eb58_005,62,P1840072.JPG,238,241,57358,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_254b3cede5da9e7c_003.jpg,emtd_254b3cede5da9e7c_003,62,Screenshot (77).png,23,22,506,true
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_26542ab3f2cd6aee_004.jpg,emtd_26542ab3f2cd6aee_004,62,DSC-0147.JPG,93,93,8649,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_28e4e221ad933605_005.jpg,emtd_28e4e221ad933605_005,62,P1830970.JPG,136,135,18360,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_2939e5d95a102852_002.jpg,emtd_2939e5d95a102852_002,62,P1840237.JPG,209,197,41173,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_39c6e079d27e1d71_002.jpg,emtd_39c6e079d27e1d71_002,62,P1840019.JPG,203,207,42021,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_3ee5072532a01f54_003.jpg,emtd_3ee5072532a01f54_003,62,P1840173.JPG,465,470,218550,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_45d54815138e523e_003.jpg,emtd_45d54815138e523e_003,62,Screenshot (101).png,17,17,289,true
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_680f6d595734dbcd_003.jpg,emtd_680f6d595734dbcd_003,62,P1840100.JPG,59,57,3363,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_71cc5f3295256e83_002.jpg,emtd_71cc5f3295256e83_002,62,P1840128.JPG,89,89,7921,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_751450996ef5bac5_005.jpg,emtd_751450996ef5bac5_005,62,P1840071.JPG,144,148,21312,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_76e915baaa130833_004.jpg,emtd_76e915baaa130833_004,62,P1830926.JPG,33,33,1089,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_7b1961bec90c74cc_005.jpg,emtd_7b1961bec90c74cc_005,62,P1840099.JPG,48,47,2256,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_80715a5811ab2d3b_004.jpg,emtd_80715a5811ab2d3b_004,62,P1830927.JPG,145,144,20880,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_832539edd32dad0c_003.jpg,emtd_832539edd32dad0c_003,62,139.jpg,59,56,3304,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_83c81868dff163c0_004.jpg,emtd_83c81868dff163c0_004,62,P1840560.JPG,491,484,237644,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_8789278698dd14ee_004.jpg,emtd_8789278698dd14ee_004,62,88.jpg,30,25,750,true
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_8789278698dd14ee_005.jpg,emtd_8789278698dd14ee_005,62,88.jpg,22,19,418,true
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_8b480e9c38f6faa1_003.jpg,emtd_8b480e9c38f6faa1_003,62,P1840133.JPG,259,258,66822,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_94fa340a0d670ea6_002.jpg,emtd_94fa340a0d670ea6_002,62,Screenshot (116).png,113,101,11413,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_9605e3695c2857bf_005.jpg,emtd_9605e3695c2857bf_005,62,DSC-0106.JPG,71,71,5041,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_a565a209b2d389ef_002.jpg,emtd_a565a209b2d389ef_002,62,P1840398.JPG,217,213,46221,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_adb352f74da847f9_003.jpg,emtd_adb352f74da847f9_003,62,P1830954.JPG,231,231,53361,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_be9e2270d0628bba_005.jpg,emtd_be9e2270d0628bba_005,62,Screenshot (118).png,38,39,1482,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_c2ad9d5a930fe4e9_002.jpg,emtd_c2ad9d5a930fe4e9_002,62,P1840043.JPG,294,294,86436,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_ccb893e17c2a5f32_004.jpg,emtd_ccb893e17c2a5f32_004,62,DSC-0142.JPG,21,20,420,true
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_cd039bf41616cfb8_001.jpg,emtd_cd039bf41616cfb8_001,62,P1840020.JPG,702,705,494910,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_cd5d30b8635d404f_008.jpg,emtd_cd5d30b8635d404f_008,62,1091.jpg,89,83,7387,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_ce46c238751f1b72_003.jpg,emtd_ce46c238751f1b72_003,62,P1860110.JPG,151,150,22650,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_ce9c16ca0280d757_006.jpg,emtd_ce9c16ca0280d757_006,62,P1840089.JPG,74,86,6364,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_cff2d69cb499619b_002.jpg,emtd_cff2d69cb499619b_002,62,P1860348.JPG,294,334,98196,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_d0b4b254dda62cf8_003.jpg,emtd_d0b4b254dda62cf8_003,62,103.jpg,48,54,2592,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_d955c359e29c7e39_002.jpg,emtd_d955c359e29c7e39_002,62,P1840393.JPG,317,309,97953,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_de62579075080971_004.jpg,emtd_de62579075080971_004,62,1006.jpg,11,12,132,true
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_e74ae9087e74f4e6_002.jpg,emtd_e74ae9087e74f4e6_002,62,P1830963.JPG,231,227,52437,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_e88f80e2db86cbb7_004.jpg,emtd_e88f80e2db86cbb7_004,62,P1840074.JPG,636,643,408948,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_e968b703a29148d9_004.jpg,emtd_e968b703a29148d9_004,62,P1840409.JPG,111,134,14874,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_ecaf1f64ed132b6c_002.jpg,emtd_ecaf1f64ed132b6c_002,62,Screenshot (224).png,34,43,1462,false
train,divided_road_begins,data/processed/emtd_classification/train/divided_road_begins/emtd_ecf89bd784bba2e2_004.jpg,emtd_ecf89bd784bba2e2_004,62,P1840183.JPG,258,257,66306,false
train,double_curve,data/processed/emtd_classification/train/double_curve/emtd_72bd7f9ef5c1e9fa_002.jpg,emtd_72bd7f9ef5c1e9fa_002,65,P1840287.JPG,216,215,46440,false
train,double_curve,data/processed/emtd_classification/train/double_curve/emtd_c27e3f01068bc4b5_002.jpg,emtd_c27e3f01068bc4b5_002,65,P1840288.JPG,305,303,92415,false
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_00a30adde56da653_001.jpg,emtd_00a30adde56da653_001,46,P1860413.JPG,227,231,52437,false
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_0b135d5452fca1bc_001.jpg,emtd_0b135d5452fca1bc_001,46,Screenshot (296).png,30,31,930,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_3a951572a2150028_001.jpg,emtd_3a951572a2150028_001,46,29.jpg,25,23,575,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_3a951572a2150028_002.jpg,emtd_3a951572a2150028_002,46,29.jpg,18,19,342,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_4ff9c3bc5bfd55b3_002.jpg,emtd_4ff9c3bc5bfd55b3_002,46,1064.jpg,21,22,462,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_4ff9c3bc5bfd55b3_003.jpg,emtd_4ff9c3bc5bfd55b3_003,46,1064.jpg,23,21,483,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_6caf85fa09e06429_001.jpg,emtd_6caf85fa09e06429_001,46,8.jpg,17,17,289,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_73b604f19e9cf10e_001.jpg,emtd_73b604f19e9cf10e_001,46,P1840197.JPG,444,447,198468,false
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_796ac12b8b80aa25_001.jpg,emtd_796ac12b8b80aa25_001,46,P1840195.JPG,164,171,28044,false
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_7d2a6d47d511cc58_001.jpg,emtd_7d2a6d47d511cc58_001,46,Screenshot (295).png,25,24,600,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_8789278698dd14ee_002.jpg,emtd_8789278698dd14ee_002,46,88.jpg,19,16,304,true
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_ae4c2c00bbb95ad3_003.jpg,emtd_ae4c2c00bbb95ad3_003,46,1002.jpg,40,41,1640,false
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_eb823e3041592498_001.jpg,emtd_eb823e3041592498_001,46,44.jpg,52,45,2340,false
train,general_caution,data/processed/emtd_classification/train/general_caution/emtd_fa60124cff855c75_001.jpg,emtd_fa60124cff855c75_001,46,Screenshot (298).png,57,56,3192,false
train,give_way,data/processed/emtd_classification/train/give_way/emtd_0bfb175c92a4bdf8_001.jpg,emtd_0bfb175c92a4bdf8_001,31,DSC-0134.JPG,58,53,3074,false
train,give_way,data/processed/emtd_classification/train/give_way/emtd_1db3d5c40c201627_001.jpg,emtd_1db3d5c40c201627_001,31,Screenshot (292).png,32,26,832,true
train,give_way,data/processed/emtd_classification/train/give_way/emtd_254b3cede5da9e7c_002.jpg,emtd_254b3cede5da9e7c_002,31,Screenshot (77).png,15,12,180,true
train,give_way,data/processed/emtd_classification/train/give_way/emtd_27fc894ec54867c0_001.jpg,emtd_27fc894ec54867c0_001,15,P1840096.JPG,107,106,11342,false
train,give_way,data/processed/emtd_classification/train/give_way/emtd_38cf0bbf0e297237_002.jpg,emtd_38cf0bbf0e297237_002,9,P1840275.JPG,105,92,9660,false
train,give_way,data/processed/emtd_classification/train/give_way/emtd_4dafc2a4b3a3316b_003.jpg,emtd_4dafc2a4b3a3316b_003,10,P1840117.JPG,279,237,66123,false
train,give_way,data/processed/emtd_classification/train/give_way/emtd_5df46409ee99afa6_005.jpg,emtd_5df46409ee99afa6_005,31,1007.jpg,23,21,483,true
train,give_way,data/processed/emtd_classification/train/give_way/emtd_5df46409ee99afa6_006.jpg,emtd_5df46409ee99afa6_006,31,1007.jpg,15,19,285,true
train,give_way,data/processed/emtd_classification/train/give_way/emtd_5fce6e09bed7a483_002.jpg,emtd_5fce6e09bed7a483_002,31,P1840522.JPG,42,38,1596,false
