stage_id,candidate_id,semantic_sign_id,display_name,source_dataset,source_url,license_notes,source_split,source_class_id,source_class_label,mapping_evidence,source_member_path,source_sha256,local_crop_path,crop_sha256,crop_width,crop_height,source_modality,review_status,counts_for_candidate_coverage,notes
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0017,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00003_00008.ppm,ab813ebfdd80858c2aeb4fdc52c6ed8e3541b362929bfe67390fd6ddf65bcd1b,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0017_00003_00008.jpg,08a0724e4a75e85d98d8d7afb5bc674f75f8786ffe1e99927b6a6a1688834f80,36,37,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0018,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00003_00014.ppm,ab391a47356540da9088bb43e727656fc2a569ef0fe12234c0c0790dec0ed5ef,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0018_00003_00014.jpg,929bb4e898c3ce8f2a3974d016283ad34c5b8db1bd4173afb6c59f70e5942534,40,41,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0019,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00003_00020.ppm,3dd5f839669a0c4b04f7b13e26f2db3bd9884801a72e38355b8d5f010bced29b,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0019_00003_00020.jpg,70033e346a96957b7944593bebe35b74272fa69047846c20be142532df6fb4dc,46,46,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0020,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00003_00026.ppm,b50584c9e1d796a8ca9d968a9820070a8bfa7ee7abbb7c377fff1b07cafdb3d2,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0020_00003_00026.jpg,06c14544eae039a5634a67710cf816e9dc9a144e83a90be6eea5bf28562acd97,52,53,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0021,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00004_00002.ppm,2eedde3add596c27e359fe3fb8996c87fa8e81ffc8408583faff49d9fdd8a855,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0021_00004_00002.jpg,c064d8f5d2628986fdc53ccb2f0bfdbfe1a119bccb4fc0a6f8d3b56b33b4075c,27,27,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0022,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00004_00008.ppm,ef9dea0cec44e37965fa7c8756b9a23c1bcd1f38829e3127ca991c1af416836a,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0022_00004_00008.jpg,0e2c0310fca72ad94fa1419f556f5db2ad7022cef7556f83fecb4da7e855247a,33,33,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0023,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00004_00014.ppm,af4754bcc451b6b6c0939f41e458dd7ac6d5157975921eba5847440f67659776,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0023_00004_00014.jpg,ab17f8d08920de16af32678c61a9b7d897959d1c3bf35489f5d1b4465eda64de,35,36,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0024,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00004_00020.ppm,1124c4bf0f782e9b2e109be287c31318907500defc106add61fe98a86721938f,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0024_00004_00020.jpg,3ed8521ad39785530ef572b89d740e24c3be8f1717f159ee63cd5d6039c5049f,47,47,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0025,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00004_00026.ppm,af647d5e63b602015dc043b05e8bfc4bc80ddc03800f7da2dd24c98f9fa1409d,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0025_00004_00026.jpg,7d960a7abf0c97440dabfd94615d3d1ef3bcb96a81b610a76a210e9c0e290b59,76,77,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0026,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00005_00003.ppm,d46ee104ee6e2f235e37f5ff4457402c564c7dfa06ac1c85d644211d0b130f16,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0026_00005_00003.jpg,4f45811f66275d3d091a6b80369f32be09a395d21f7511a2091948bfea96668f,27,28,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0027,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00005_00009.ppm,b434ae0281791799ae765c25c263edf0150edcacdb81ebc0bd034f6d4a784b29,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0027_00005_00009.jpg,2fd4169fbcda69692db7f8455fc16393f5768fae56b3536d4882980332f431d5,32,32,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0028,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00005_00015.ppm,fce2d77091a74033dd9c456b3e56c9b98b2d4edb64736a5301c2d9be1f8b02c1,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0028_00005_00015.jpg,ac71a454c7f73f2b6a1680d803d588e3a1b58d21089178d20c5086a63ef8e995,34,34,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0029,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00005_00021.ppm,e58784b6b731f3a6560a237a4d49d6966734ec3957edf846f0a6e0f52f52f7d9,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0029_00005_00021.jpg,6af1029a333b182b6a0b71c9416643bce450f492d18d6aee800e26977b649abb,39,40,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0030,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00005_00027.ppm,4ca38a53264be897d4102a05928ee5e5c4b30cf5c4e166aeb779dabcaf7c046d,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0030_00005_00027.jpg,3db8306874a201f984cfe77cd88d391c468caef09c1f19d769fffc9dbfd681e3,46,47,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0031,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00006_00003.ppm,6d00bb067fc11927786307d37978f51cf18e1177f52b9db51ace49a0ad25532b,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0031_00006_00003.jpg,d671d5855b93c749709dcf4b6067cade10ea27c354d8bc18323ab80a607ef5de,75,74,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0032,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00006_00009.ppm,e30a1789461fa49ff5cb05025486deb53bdf09121cc0cfd0a0c251888ed22acb,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0032_00006_00009.jpg,5f6558451390f6ad3ba8f7390fe1b09698d824712bb6df3a93e1bea6afb9d2a3,84,83,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0033,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00006_00015.ppm,37b24ccf01300c50314884009ad1a4eb843c4ff7bb0e18b01d87bd4d4c0838d9,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0033_00006_00015.jpg,a27b6081d4f14ef9e5e6093765d909bac8425f4a408fce580c34b5ee6257dcce,95,96,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0034,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00006_00021.ppm,58854c2db6b3bc78e998d8b3a91bd861ece95d0a05b5016d2c747023f648219b,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0034_00006_00021.jpg,cb00ef86c3896bbbe6e03ddcb0cc1b0aff8062fa403253d51268c3ac1899a711,112,113,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0035,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00006_00027.ppm,bf9d314f14657dc830678f74fd65bca8d94fd6a4ea666f89fea08e723f7ba7d7,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0035_00006_00027.jpg,f739f8c24f4be1276a491df77a566b32dc7eb0af96c35f74b43f3473e635cbe6,135,136,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0036,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00007_00004.ppm,05d2f9460e152285ffb721e3a19b5d77d8a7ffe291bd7728880ee4491a8f56d7,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0036_00007_00004.jpg,aa7aa447a83f8ddf273caed358e7e9fb85c4d8e1b509ae515ba01da340bbedda,30,30,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0037,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00007_00010.ppm,9b630340b714edcb56d000e54b54d7228d4da41784d40a6a8a22842a31fb83ca,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0037_00007_00010.jpg,39508b8f4ccaf2c1b8075185dbea32a4915028b6cbbfa20f53d6b784fcfc3e2c,30,31,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0038,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00007_00016.ppm,daa68fc55ce45fba47113ee5dfde9f39c2bed3a62a23464bc2843057ab03847f,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0038_00007_00016.jpg,ae6caa1edb19cde31eaf2bf55acfdf269e47344c8d465a7fa76176d8bf26771d,37,37,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0039,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00007_00022.ppm,e2a46c41ad847564ccb53a758d8699eebd8fcad5ab0296085c20eb644326872f,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0039_00007_00022.jpg,fe63c409f9cd959f2a1e5a4f7e829dca8dff4e445e5c35ba687f8f48f0830b07,43,43,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0040,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00007_00028.ppm,287fa53c8f9565db5939dd05a5604b3ed39f757313fdb16a7a071465dc57b986,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0040_00007_00028.jpg,17aab8aff01ff93ea27e9814e5dd8f24f79f076bbe282925862fe18f3f84c67e,55,54,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0041,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00008_00004.ppm,ee8c04c19d906bc428dddf5c5c9eab5f9e71aa1d01e06f4f3453043386aa5984,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0041_00008_00004.jpg,8b85aad2b88a572c67e7e17df4fd04b3bf26040c6b488d00283b662b4493bb50,59,58,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0042,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00008_00010.ppm,cfc2542b42d36504a55d62a0f42acee0239225b88efcabff72020bd33f0eaf9c,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0042_00008_00010.jpg,e32493a8a972a58ccc5cabbf435cd9be51956b34ffe71b4dfad1e1425c0fa79d,65,66,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0043,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00008_00016.ppm,8973efc167f894ccbd21cb3b540c3c828ccf3e251a7249f0c2b5166ca1f3ac4d,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0043_00008_00016.jpg,0057a451e8d3318a2d7ec7beb9410311be62903490cbdcae738e10c80f48b00f,75,74,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0044,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00008_00022.ppm,859505acefaac802500778460df676d2d013a6865468b488942842899b5590a1,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0044_00008_00022.jpg,22d142736c88a5c91b8e60a318041d87fd25360323e780d158ee2d538f23aab7,91,89,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0045,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00008_00028.ppm,1076f12ed1be7cf2d9be47b1abf5ab2006b7672aa181647e0fdc0605cc02ae78,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0045_00008_00028.jpg,d79333bbe474b285d10f25d1e06ec51c5d70940197c116c2c41adf3b28aeb17d,118,118,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0046,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00009_00005.ppm,7460653129068cc82ff595db582606c261eb049b3827cda15554cbf8d0916234,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0046_00009_00005.jpg,a735dfa75d022db60f768e421c890316a47ecb9d5c621d6d9f1b24fcc3873f15,31,32,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0047,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00009_00011.ppm,a042cf78f718388944aaf2494e6a5f2e55140f380b1b5e45358fa27c9f59ed66,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0047_00009_00011.jpg,1d3ef2315e1b1492c0918e30beac8c7bd744f2ea7c06d9b471d2affe79ca3974,32,33,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
stage_c_gap_fill_02_public_real_sources,GTSRB02-16-0048,no_heavy_vehicle,No heavy vehicles,German Traffic Sign Recognition Benchmark / GTSRB,https://benchmark.ini.rub.de/,GTSRB official site states free use with required citation; keep for academic/non-commercial project use.,train,16,Vehicles over 3.5 metric tons prohibited,GTSRB class 16 is the heavy-vehicle prohibition sign.,GTSRB/Training/00016/00009_00017.ppm,d7c53bcee50a467842259cb7552a97817f7af329985a73f8beaaf7aa7f6e2fac,data/raw/online_sources/stage_c_gap_fill_02_public_real_sources/crops/no_heavy_vehicle/GTSRB02-16-0048_00009_00017.jpg,3ec30e0b291cd9f3ff8467e5d2fe5a8e9d6aacd632cab96df98f7b8c4076f679,37,37,real_road_photo_crop_classification_dataset,auto_exact_label_pending_stage_d_visual_qc,yes_pending_stage_d_qc,GTSRB image is already a cropped sign classification sample.
