stage_d_batch,semantic_sign_id,name_en,priority,required_for,minimum_clean_crops,selected_index,review_decision,review_basis,stage_d_status,crop_path,crop_sha256,crop_width,crop_height,source_group,source_dataset,source_split,source_label,source_url,license_notes,mapping_evidence,prior_review_status,dedupe_key,sanity_notes,review_notes
stage_d_other_zero_gap_minimum_qc,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,30,29,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/crossroads/P1840181_2_jpg.rf.042bb03b392e642de1379cd750a64855_00_c10_171330199dfe.jpg,f28ae20ac7f35d669f42ab3d1015ca3c3e0872affd2637ed39a400f4ad29c65f,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Crossroad,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crossroad; mapping confidence high.,accepted_public_mixed,Crossroad:P1840181_2_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crossroads,Crossroads ahead,should,secondary_malaysia;current_p5_dataset,30,30,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crossroads/P1840181_jpg.rf.249edbf6f1c752f75d16d5fe5d8ae1ca_05_c10_4b30c4466993.jpg,7d0924d6a5d94ffa66846b12a7823432cd3d5c80cc4a4f411fb338d7160e53d4,151,150,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crossroad,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crossroad; mapping confidence high.,accepted_public_mixed,Crossroad:P1840181_jpg,readable_nonblank_151x150,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,1,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/crosswind/emtd_12742049cfec34d8_001.jpg,467ebf0056991191edd86fe902142b80a23be0909c288ca8b24a7062cb70f2f8,28,25,processed_emtd_p5,EMTD processed classification crop,train,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_12742049cfec34d8_001,readable_nonblank_28x25,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,2,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/crosswind/emtd_1622475d52a03437_001.jpg,2c44e4669fd002b02e1f6a667894c909e80caa2c50e7c776eded5a074eb3133f,38,32,processed_emtd_p5,EMTD processed classification crop,train,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_1622475d52a03437_001,readable_nonblank_38x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,3,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/test/crosswind/emtd_709adf5a41b8c825_001.jpg,8bf3b103675dcdd4409fe4cdaf9bd347fb1796296ffba16ce5cfecce978bf4e6,146,145,processed_emtd_p5,EMTD processed classification crop,test,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_709adf5a41b8c825_001,readable_nonblank_146x145,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,4,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/crosswind/emtd_991de370362b92de_001.jpg,975a0e031a552f062c0337bf082e74d5714d4a1fd36b56f2ffc40d1567a660ff,117,120,processed_emtd_p5,EMTD processed classification crop,train,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_991de370362b92de_001,readable_nonblank_117x120,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,5,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/crosswind/emtd_a1275543725065f8_001.jpg,d604c59cd72baa95978364ae0c84aa54e4098e1ec7ac1ef93bdafe1e25dbdf11,57,43,processed_emtd_p5,EMTD processed classification crop,train,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_a1275543725065f8_001,readable_nonblank_57x43,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,6,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/crosswind/emtd_b96f49b701f58186_001.jpg,ef7b20d34cdeae1d231934826b4aa382d0c2ebce7ab1d492d0a8dc3968532de4,41,35,processed_emtd_p5,EMTD processed classification crop,train,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_b96f49b701f58186_001,readable_nonblank_41x35,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,7,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/crosswind/emtd_c0c954a3a268bfc5_001.jpg,6f7db3c41285f1f6213b346418d364f907ea4b7570fc4ec5fa91ce79b9a84359,54,47,processed_emtd_p5,EMTD processed classification crop,train,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_c0c954a3a268bfc5_001,readable_nonblank_54x47,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,8,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/validation/crosswind/emtd_d75dd4921f9f5ca9_001.jpg,17f3aa994abbe1b5f991861c2e920e75f1df8c1adf5cc9c1b46b403d064496db,38,39,processed_emtd_p5,EMTD processed classification crop,validation,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_d75dd4921f9f5ca9_001,readable_nonblank_38x39,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,9,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/crosswind/emtd_d81689b9daafeb4e_001.jpg,c1110fd0cc59514d45aad6fd9f2acf025764a22a0bd6749d5961ae8ce2df775b,68,64,processed_emtd_p5,EMTD processed classification crop,train,crosswind,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label crosswind; partial owner corrections applied.,p5_partial_owner_review,emtd_d81689b9daafeb4e_001,readable_nonblank_68x64,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,10,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/crosswind/13_1_jpg.rf.af475f402c982285f6a441b0257d3856_00_c13_4b0574410e59.jpg,c601eeafc09a6d85371dc287201865246cd163b715764df4e2cb2ad433c6d6a9,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:13_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,11,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/roboflow/malaysia_road_sign_dataset_v1/extracted_full/train/images/13_jpg.rf.60321c156e87328d00f4aae52467e5a6.jpg,0095a5fcbb8844c60623c3ac010e29a67348313d5652a6d4eab324eb20213aa2,1919,983,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,rejected,Crosswind area:13_jpg,readable_nonblank_1919x983,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,12,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/crosswind/14_1_jpg.rf.8f8e8bc4f58c43480d286c0de1ae6760_00_c13_408f44a85576.jpg,b0c09cc706234ac584f74d5316644a7b99be541f6f5d2822c7a3246a73b8359c,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:14_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,13,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/14_jpg.rf.6cefa4e2b69ed1308cd8fd58c2f02bb5_00_c13_1764995bbed2.jpg,39791efb5c412545f8623c2a6fe0f9902a92b185c2979c3aa87a5fd6b38a255e,42,43,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:14_jpg,readable_nonblank_42x43,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,14,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/crosswind/45_1_jpg.rf.766d7c6e3d68158d21e940672d1f4c16_00_c13_7b3511daebf7.jpg,972df2f9acf5eff25a0311d847c246c8ea10abc38b01c39c66b4fc5100387808,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:45_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,15,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/45_jpg.rf.05e4c630ab1fc75c0846295c3027c766_00_c13_39fce56c45d7.jpg,41e6a4746a715d970f84e79f95012d549a96bfc11cb9fcfb6e510ba076aec86d,77,74,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:45_jpg,readable_nonblank_77x74,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,16,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/crosswind/46_1_jpg.rf.61f422fffda27a7e05c919a4ff59f3c5_00_c13_4bb9fc124253.jpg,a6198ed61f954d7903b7da4b1fcf8c71b978dc7bcc10dcfac9f13676dcdc4d40,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:46_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,17,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/roboflow/malaysia_road_sign_dataset_v1/extracted_full/train/images/46_jpg.rf.48344a9c31429d1c432cd13a4fd2ea3a.jpg,e33f8c150b74622c4d3d77422ad9ab07690c8e9482218bc5d6cc9ac22d1cbd16,1919,981,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,rejected,Crosswind area:46_jpg,readable_nonblank_1919x981,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,18,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/crosswind/49_1_jpg.rf.76bba95df610b0db07f4659dbf68e2e2_00_c13_94d350f9c2d0.jpg,a61dc4c1c11c64ac7841c802b8fc8fa28827ed7326d8d05fea657813c0611f56,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:49_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,19,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/raw/roboflow/malaysia_road_sign_dataset_v1/extracted_full/train/images/49_jpg.rf.a9378c19708b3fde8d785d88d9dd657e.jpg,7e92ad66a830677c2aef60f349851b7b1bc8c53bd8b581a59f7f039e75b8effe,1917,979,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,rejected,Crosswind area:49_jpg,readable_nonblank_1917x979,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,20,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/test/crosswind/50_1_jpg.rf.ad6bbdbb9fc445af414de876e9b098bf_00_c13_bc1386e641e7.jpg,5da45599c357b7c43c8a938f20125805b07194ad30e9ad75b5aa188dfd58f832,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,test,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:50_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,21,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/50_jpg.rf.080239ad609b95af5952c32525f8db22_00_c13_2b0b4af00988.jpg,72b810343d2505b118d8eea04dc51c80db0265cc7aefd6e219de88a48c8bca50,63,51,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:50_jpg,readable_nonblank_63x51,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,22,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/crosswind/9_1_jpg.rf.4a093e42b939e077ffd7cc57f1b4d8b3_00_c13_cac44b9cba3b.jpg,a1b6d423106ca2f188034f18a5e1a73b60682e534ab8def828d25252ddd3cff4,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:9_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,23,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/9_jpg.rf.57c66c9506b50a85468812e86a1ce42a_00_c13_6e0ff61eeffe.jpg,aee2eba1ad49a875a1bc608ddb8f52f2400917d1589b2b608bfc33f01e72d69b,62,57,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:9_jpg,readable_nonblank_62x57,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,24,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/crosswind/DSC-0325_1_jpg.rf.dcc3a7b33a2f67382fb127e91369cfad_00_c13_bae94e27cca9.jpg,4a47929372579f1c2dead69633c961c848f127c5e065bcdece2e5a213f9ec2d8,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:DSC-0325_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,25,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/DSC-0325_jpg.rf.f1c5eba7b07ab17e7b8f0d0bd5ce5537_00_c13_29403791759b.jpg,6c1e2948aef7650e083dc8de98bffce7e6bf99491a28cc9a7b9627487cb323fb,67,68,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:DSC-0325_jpg,readable_nonblank_67x68,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,26,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/valid/crosswind/DSC-0330_1_jpg.rf.0690dde367393329c4268fe05253e886_00_c13_7252c83e3f80.jpg,69893dd530850eae2154cc2b2f27c943382524d13740a3ad12d0af8dc2d8da68,32,32,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,valid,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:DSC-0330_1_jpg,readable_nonblank_32x32,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,27,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/DSC-0330_jpg.rf.0d2cafab42e7fd5b3798abf9d186a7d5_00_c13_3ae474fbeb5d.jpg,0dee2ebfb73b40cbdc73def25cbf9837bf75043a4c364638bead06c2bd7aabb3,74,75,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:DSC-0330_jpg,readable_nonblank_74x75,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,28,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/13_jpg.rf.cafea01892ee4f7c9d13f0da0cef2ef1_00_c13_3f941bd95dc6.jpg,8fae7c6abd71bc777f63677b005cd1b2f67496f240ffc61e88fab3d2c81f73b6,42,38,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:13_jpg,readable_nonblank_42x38,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,29,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/13_jpg.rf.80bbed7f0dfa59ab9e19a0f3350e7827_00_c13_57c0b4a300ee.jpg,31dbe7f66c1846676cce2c93f3f9715b7bef978a87b9be712c43237f4e3af55e,48,44,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:13_jpg,readable_nonblank_48x44,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,crosswind,Crosswind,should,secondary_malaysia;current_p5_dataset,30,30,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/staging/roboflow/roboflow_malaysia_road_sign_v1/classification_crops/train/crosswind/14_jpg.rf.1fd65701ce75f9575883213fc57db4d5_00_c13_a2ec122e1cca.jpg,9b4afee274a5203b1f914419bee4028740b9b5d4c25fa049d34d6ee998ce7d0e,38,39,roboflow_source_manifest,roboflow_malaysia_road_sign_v1,train,Crosswind area,See DATA_SOURCE_CITATION_LEDGER.md and archived roboflow source manifest.,See DATA_SOURCE_CITATION_LEDGER.md; public Roboflow imports require attribution review.,Roboflow source label Crosswind area; mapping confidence high.,accepted_public_mixed,Crosswind area:14_jpg,readable_nonblank_38x39,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,curve_left,Left curve,should,secondary_malaysia;current_p5_dataset,30,1,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/curve_left/emtd_178ae943fb180dbd_001.jpg,0b4904e65d55b644d9e129dbe325028f00f8d3c717d7b9f5765514bf4cbbcc86,59,54,processed_emtd_p5,EMTD processed classification crop,train,curve_left,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label curve_left; partial owner corrections applied.,p5_partial_owner_review,emtd_178ae943fb180dbd_001,readable_nonblank_59x54,Selected deterministically for Stage E candidate split freeze.
stage_d_other_zero_gap_minimum_qc,curve_left,Left curve,should,secondary_malaysia;current_p5_dataset,30,2,accept,source_mapping_plus_stage_d_sanity_and_contact_sheet,accepted_first_pass_visual_qc,data/processed/emtd_classification/train/curve_left/emtd_1f58241697f5553e_001.jpg,46b30ef0eaec5a1618d2bfc73db30d217b792794e30b2d2fbd5b4e432937e041,53,48,processed_emtd_p5,EMTD processed classification crop,train,curve_left,https://zenodo.org/records/1217105,Zenodo EMTD source; keep project provenance and licence ledger.,P5 current label curve_left; partial owner corrections applied.,p5_partial_owner_review,emtd_1f58241697f5553e_001,readable_nonblank_53x48,Selected deterministically for Stage E candidate split freeze.
