stage_id,candidate_id,semantic_sign_id,display_name,source_title,commons_page_url,source_file_url,download_url,license_short_name,license_url,artist,source_modality,mapping_evidence,assignment_reference_path,local_original_path,local_crop_path,source_sha256,crop_sha256,source_width,source_height,crop_width,crop_height,crop_bbox_xyxy,crop_method,review_status,counts_for_candidate_coverage,notes
stage_c_manual_01_visual_commons,MAN01-RAA-0027,residential_area_ahead,Residential area ahead,NiPic village warning sign diagram,https://www.nipic.com/show/38798795.html,https://pic.nximg.cn/file/20220315/33650540_141740779109_2.jpg,https://pic.nximg.cn/file/20220315/33650540_141740779109_2.jpg,license_not_stated,https://www.nipic.com/show/38798795.html,,public_web_reference_diagram,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0027_nipic_village_warning_diagram.jpg,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0027_nipic_village_warning_diagram.jpg,173036e8ca621b1536a271891bf0c9e0f0bb59b32efdc05b6470d4ed0661eda4,7bc227705c3d10c1a8b1b050cc5a0fc4786c91e34054963793cebbe8809592a4,1024,892,1024,892,"0,0,1024,892",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Clear village warning sign diagram with the house/tree pictogram. Stock/design page preview; license requires site terms. Keep for local academic candidate review only.
stage_c_manual_01_visual_commons,MAN01-RAA-0028,residential_area_ahead,Residential area ahead,NiPic village traffic warning sign diagram,https://www.nipic.com/show/38751744.html,https://pic.nximg.cn/file/20220311/31359956_155512809100_2.jpg,https://pic.nximg.cn/file/20220311/31359956_155512809100_2.jpg,license_not_stated,https://www.nipic.com/show/38751744.html,,public_web_reference_diagram,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0028_nipic_village_traffic_diagram.jpg,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0028_nipic_village_traffic_diagram.jpg,1319dc42a103a98a66ef63dd0e954f48a5776d87c5ebdf289eb0df0553fc2934,e07aaa1c7f00c5e8cf706de22114a7594120f6cb26e519261394f0dfa3ba93ff,1024,1024,1024,1024,"0,0,1024,1024",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Village warning sign diagram with Chinese text below the sign. Stock/design page preview; license requires site terms. Keep for local academic candidate review only.
stage_c_manual_01_visual_commons,MAN01-RAA-0029,residential_area_ahead,Residential area ahead,NiPic village traffic identifier diagram,https://www.nipic.com/show/24816143.html,https://pic.nximg.cn/file/20190711/29541948_154656785000_2.jpg,https://pic.nximg.cn/file/20190711/29541948_154656785000_2.jpg,license_not_stated,https://www.nipic.com/show/24816143.html,,public_web_reference_diagram,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0029_nipic_village_identifier_diagram.jpg,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0029_nipic_village_identifier_diagram.jpg,c02448262c0e3928fa3bb606fe805f5fddf0edab27031b6f769bb6d9f3843ba5,f61389d3962b490af7ade0a6cc6425686e3eced2929549c5cf017dde442f6607,1024,585,1024,585,"0,0,1024,585",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Clean village warning sign diagram with the same house/tree pictogram. Stock/design page preview; license requires site terms. Keep for local academic candidate review only.
stage_c_manual_01_visual_commons,MAN01-RAA-0030,residential_area_ahead,Residential area ahead,GMW village entrance road warning sign,https://difang.gmw.cn/nmg/2026-01/17/content_38542362.htm,https://imgdifang.gmw.cn/attachement/jpg/site2/20260117/f44d305ea12e2ad53f8815.jpg,https://imgdifang.gmw.cn/attachement/jpg/site2/20260117/f44d305ea12e2ad53f8815.jpg,license_not_stated,https://difang.gmw.cn/nmg/2026-01/17/content_38542362.htm,,real_road_photo_visual_match,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0030_gmw_village_entrance.jpg,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0030_gmw_village_entrance.jpg,d7e3997b3445992ca034b7ab027f307b4bc15c247b245ea35693cf1fe50eed1c,a39eeedd393755f137d913c07fcee7f587f45813ed075a9afa9b8c88df07506c,1080,1439,486,486,"342,99,828,585",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Real roadside village-warning sign on a blue village name plate. Public news page; license not stated. Keep for local academic candidate review only.
stage_c_manual_01_visual_commons,MAN01-RAA-0031,residential_area_ahead,Residential area ahead,Sina Gengzhuang village road sign,https://k.sina.com.cn/article_2920531853_ae13c78d00100dvyx.html,http://n.sinaimg.cn/front/40/w480h360/20180914/pwv7-hkahyhw9954469.jpg,http://n.sinaimg.cn/front/40/w480h360/20180914/pwv7-hkahyhw9954469.jpg,license_not_stated,https://k.sina.com.cn/article_2920531853_ae13c78d00100dvyx.html,,real_road_photo_visual_match,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0031_sina_gengzhuang_village.jpg,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0031_sina_gengzhuang_village.jpg,5e57887fde1ed767c5742753b3d370b1bcbdcf2290a7f824bf1b88a05e1104e7,df8f85d9855c7189049ca10ec200316eac8bd7eb2cda2377800824f6e4ac9e9e,480,360,136,136,"0,224,136,360",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Real overhead roadside sign with the village-warning icon inside a blue village plate. Public news page; license not stated. Keep for local academic candidate review only.
stage_c_manual_01_visual_commons,MAN01-RAA-0032,residential_area_ahead,Residential area ahead,QDZY product photo village warning sign 01,http://www.qdzyjtgc.com/ddbzp/339.html,http://www.qdzyjtgc.com/uploads/allimg/190706/1-1ZF61G1220-L.jpg,http://www.qdzyjtgc.com/uploads/allimg/190706/1-1ZF61G1220-L.jpg,license_not_stated,http://www.qdzyjtgc.com/ddbzp/339.html,,commercial_product_photo_visual_match,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0032_qdzy_product_01.jpg,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0032_qdzy_product_01.jpg,6744493d65de1f8defa4548bca507d6be2cc98c6bd11afb866bb9896b98433ab,51950e1998066c029520510e6134b17c3091a537614a46880c8e6a5c9b857d38,532,450,532,450,"0,0,532,450",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Physical village-warning triangular sign product photo. Commercial product page preview; license not stated. Keep for local academic candidate review only.
stage_c_manual_01_visual_commons,MAN01-RAA-0033,residential_area_ahead,Residential area ahead,QDZY product photo village warning sign 02,http://www.qdzyjtgc.com/ddbzp/339.html,http://www.qdzyjtgc.com/uploads/allimg/190706/1-1ZF61G135353.jpg,http://www.qdzyjtgc.com/uploads/allimg/190706/1-1ZF61G135353.jpg,license_not_stated,http://www.qdzyjtgc.com/ddbzp/339.html,,commercial_product_photo_visual_match,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0033_qdzy_product_02.jpg,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0033_qdzy_product_02.jpg,6744493d65de1f8defa4548bca507d6be2cc98c6bd11afb866bb9896b98433ab,51950e1998066c029520510e6134b17c3091a537614a46880c8e6a5c9b857d38,532,450,532,450,"0,0,532,450",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Second physical village-warning triangular sign product photo. Commercial product page preview; license not stated. Keep for local academic candidate review only.
stage_c_manual_01_visual_commons,MAN01-RAA-0034,residential_area_ahead,Residential area ahead,TT100K w3 legend residential/village warning icon,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,data/raw/online_sources/tt100k_legend_icons/w3.png,data/raw/online_sources/tt100k_legend_icons/w3.png,license_not_stated,https://lijiancheng0614.github.io/2019/04/16/2019_04_16_TT100K/,,dataset_legend_reference_icon,Manual web visual match against assignment reference sign_045: yellow triangular village/residential warning with house/tree pictogram.,data/official/assignment_images/Yellow Signs/045_1_0004.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/original/MAN01-RAA-0034_tt100k_w3_legend_icon.png,data/raw/manual_collection/stage_c_manual_01/residential_area_ahead/crops/MAN01-RAA-0034_tt100k_w3_legend_icon.jpg,c8c4f6823df8d40c3753489872dd9b32e0d0d859aa288108748a5fe40b384ac5,e20825d6ae94e9d6b8e814c36924c9669ae1cdda18524dba1a9194290d54ac22,128,128,128,128,"0,0,128,128",yellow_warning_sign_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Exact w3 legend icon for the village/residential-area-ahead warning class. TT100K legend reference icon already stored locally; original dataset use is academic/non-commercial.
stage_c_manual_01_visual_commons,MAN01-TA-0001,tractors_ahead,Tractors ahead,File:1999 Brazil road sign A-31.svg,https://commons.wikimedia.org/wiki/File:1999_Brazil_road_sign_A-31.svg,,https://commons.wikimedia.org/wiki/File:1999_Brazil_road_sign_A-31.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0001_1999_Brazil_road_sign_A-31.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0001_1999_Brazil_road_sign_A-31.svg.jpg,4b017e1944fa8c9a89d81bacce3a44b4c9338242ca23369c2aa08a2069ce3326,4149085e5106c6a97fdfbc20b1b8e4b74c0c39ea117ee4ac4acdf10b008a8c37,960,961,960,961,"0,0,960,961",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0002,tractors_ahead,Tractors ahead,File:Argentina MSV 2017 road sign P-29(b).svg,https://commons.wikimedia.org/wiki/File:Argentina_MSV_2017_road_sign_P-29(b).svg,,https://commons.wikimedia.org/wiki/File:Argentina_MSV_2017_road_sign_P-29(b).svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0002_Argentina_MSV_2017_road_sign_P-29_b_.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0002_Argentina_MSV_2017_road_sign_P-29_b_.svg.jpg,7f4abcd4b6a1a2654ab491618a10df642ffb2c7132795cc1b337008ee12c26e0,77d12075fb816e76ff7737e27b7390fd96519c5b14d4cb529159003fe055f903,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0003,tractors_ahead,Tractors ahead,File:Argentina P-29B.svg,https://commons.wikimedia.org/wiki/File:Argentina_P-29B.svg,,https://commons.wikimedia.org/wiki/File:Argentina_P-29B.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0003_Argentina_P-29B.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0003_Argentina_P-29B.svg.jpg,2cc4a34cfb79c336052f2ade8182e8194825bf0461d7f5e53f4a412b30e8404c,96a6f63901e5a85bfa6611f0bd01b0d99063580b83505cd92738132851753483,960,963,960,963,"0,0,960,963",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0004,tractors_ahead,Tractors ahead,File:Australia road sign W5-50.svg,https://commons.wikimedia.org/wiki/File:Australia_road_sign_W5-50.svg,,https://commons.wikimedia.org/wiki/File:Australia_road_sign_W5-50.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0004_Australia_road_sign_W5-50.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0004_Australia_road_sign_W5-50.svg.jpg,1950715af5dc4d3be6b96796581166bc8903b27a2069ec701374b73e2a36c1a0,e4f711e0ebdd2557d954b1138c828564b954911add65eed8fe2964320316c382,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0005,tractors_ahead,Tractors ahead,File:BO road sign SP-51.svg,https://commons.wikimedia.org/wiki/File:BO_road_sign_SP-51.svg,,https://commons.wikimedia.org/wiki/File:BO_road_sign_SP-51.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0005_BO_road_sign_SP-51.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0005_BO_road_sign_SP-51.svg.jpg,91620ddef751b235c0b737f94600ba5dff5d91dc3cbe075ec4e5be93fe6ed05a,99a625bd5dda34eeeb01ee671a318bd670c7e853fb21610e5c9812566cfe785f,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0006,tractors_ahead,Tractors ahead,File:Brasil A-31.svg,https://commons.wikimedia.org/wiki/File:Brasil_A-31.svg,,https://commons.wikimedia.org/wiki/File:Brasil_A-31.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0006_Brasil_A-31.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0006_Brasil_A-31.svg.jpg,d317764a54d73f964c6d4a35fc022cf22c046ad3073e04690feaced494294838,df3153a83c117a4c0dcaa786ae0aba56bddeafbb8b81c39f5938cb8b43099aa8,960,961,960,961,"0,0,960,961",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0007,tractors_ahead,Tractors ahead,File:CA-BC road sign W-313-1.svg,https://commons.wikimedia.org/wiki/File:CA-BC_road_sign_W-313-1.svg,,https://commons.wikimedia.org/wiki/File:CA-BC_road_sign_W-313-1.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0007_CA-BC_road_sign_W-313-1.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0007_CA-BC_road_sign_W-313-1.svg.jpg,00f29f1b3adc9c84c5abe085f1d4767132a4c2d40281fea88d174e5366e6fed9,bf38e00375b0554be583f2f897d4b7acb391cc56bb1ceb7a1712fa9f77aa54a4,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0008,tractors_ahead,Tractors ahead,File:CA-BC road sign W-314-L.svg,https://commons.wikimedia.org/wiki/File:CA-BC_road_sign_W-314-L.svg,,https://commons.wikimedia.org/wiki/File:CA-BC_road_sign_W-314-L.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0008_CA-BC_road_sign_W-314-L.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0008_CA-BC_road_sign_W-314-L.svg.jpg,5a505c465b3be5eb0168c97780dc4ce6c217c7a0a15c895d088c4ed1149c98db,4bc30c9d0c6fbfa5d4d6217d57a149485ef6da09fd820eee7e70f9cf211faba8,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0009,tractors_ahead,Tractors ahead,File:CA-BC road sign W-314-R.svg,https://commons.wikimedia.org/wiki/File:CA-BC_road_sign_W-314-R.svg,,https://commons.wikimedia.org/wiki/File:CA-BC_road_sign_W-314-R.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0009_CA-BC_road_sign_W-314-R.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0009_CA-BC_road_sign_W-314-R.svg.jpg,28cd66b02e0ce4072cc7da42f529a170e576090b8a304b2b9200dff2f25f3b60,82def88aed3ff3635846eb530ea12aee3dde86cf40c7792e3eebcbedc662f3fb,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0010,tractors_ahead,Tractors ahead,File:CL road sign PO-3.svg,https://commons.wikimedia.org/wiki/File:CL_road_sign_PO-3.svg,,https://commons.wikimedia.org/wiki/File:CL_road_sign_PO-3.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0010_CL_road_sign_PO-3.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0010_CL_road_sign_PO-3.svg.jpg,43238c9ff8281bbca7b47a92c020c1d841ee7018ffe2d2570341676061aa6fa5,44c07543ee643b67ad7e91668925b3173a079f10ce17f798d73be676a9cd3243,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0011,tractors_ahead,Tractors ahead,File:Colombia road sign SP-45.svg,https://commons.wikimedia.org/wiki/File:Colombia_road_sign_SP-45.svg,,https://commons.wikimedia.org/wiki/File:Colombia_road_sign_SP-45.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0011_Colombia_road_sign_SP-45.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0011_Colombia_road_sign_SP-45.svg.jpg,ad805c04dd557eeda1ccdcaf741c21bb1d89206e83a788626f901aafa039586d,7df9fc60264ceae78ad25b1d0c01ec76d1563f29952cc1f27cc83930bcca6f12,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0012,tractors_ahead,Tractors ahead,File:COPACA Road sign P-30.svg,https://commons.wikimedia.org/wiki/File:COPACA_Road_sign_P-30.svg,,https://commons.wikimedia.org/wiki/File:COPACA_Road_sign_P-30.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0012_COPACA_Road_sign_P-30.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0012_COPACA_Road_sign_P-30.svg.jpg,7b5f496b3a1dba4ec21dc0134d5f84bfb290238c741783b83386ef37713c1168,4d784d926865c438679e26bce12042293cd85dc63a68427c3c3af613cb91e43a,960,961,960,961,"0,0,960,961",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0013,tractors_ahead,Tractors ahead,File:Ecuador road sign P6-12.svg,https://commons.wikimedia.org/wiki/File:Ecuador_road_sign_P6-12.svg,,https://commons.wikimedia.org/wiki/File:Ecuador_road_sign_P6-12.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0013_Ecuador_road_sign_P6-12.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0013_Ecuador_road_sign_P6-12.svg.jpg,d46eb54e3bd257fb5d777a97dfae888bcbfd185636656f61e490850c8c0bdf5f,0e12e573612c7c1d0742b75472b74ead836f544cf45f6b71f66ec0279538e26b,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0014,tractors_ahead,Tractors ahead,File:HR road sign A30.svg,https://commons.wikimedia.org/wiki/File:HR_road_sign_A30.svg,,https://commons.wikimedia.org/wiki/File:HR_road_sign_A30.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0014_HR_road_sign_A30.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0014_HR_road_sign_A30.svg.jpg,bdc587960b3d79a6033e35247afd8d5ffe70955f1a3971fc76678ae95fc34c9a,a5943d5666c04b421ec1bbfbad9acc100e46c33bf47d62b859083fa2d06d23ca,960,843,960,843,"0,0,960,843",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0015,tractors_ahead,Tractors ahead,File:IE road sign W-168.svg,https://commons.wikimedia.org/wiki/File:IE_road_sign_W-168.svg,,https://commons.wikimedia.org/wiki/File:IE_road_sign_W-168.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0015_IE_road_sign_W-168.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0015_IE_road_sign_W-168.svg.jpg,c79614ece307ed1f4dd3d8a13d9f995554305b61d358a129a24e1c62c8a53092,0dc43447338758092844f099db6386af6e5efccd4c91afb604181baf0f48f196,960,960,960,960,"0,0,960,960",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0016,tractors_ahead,Tractors ahead,File:Israel road sign 147.svg,https://commons.wikimedia.org/wiki/File:Israel_road_sign_147.svg,,https://commons.wikimedia.org/wiki/File:Israel_road_sign_147.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0016_Israel_road_sign_147.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0016_Israel_road_sign_147.svg.jpg,2dee702322943ccaa20ae384a4ae3aea453e76b33ee7bbd2f37886f9f2c230fe,ad5a90c5fdc0f9239cc5c7b6ecbd845ad8a39331336c7f52475e6cbc471c7025,960,841,960,841,"0,0,960,841",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0017,tractors_ahead,Tractors ahead,File:MA road sign 126 (blue).svg,https://commons.wikimedia.org/wiki/File:MA_road_sign_126_(blue).svg,,https://commons.wikimedia.org/wiki/File:MA_road_sign_126_(blue).svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0017_MA_road_sign_126_blue_.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0017_MA_road_sign_126_blue_.svg.jpg,260609751004a25c61de7a31a96099f45318f35b4a3066dd12d2cc153744c6dc,33865965cbf1b07337338db74f306df7cfaf737c9e09011e071f6333c71f5ef8,960,845,960,845,"0,0,960,845",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
stage_c_manual_01_visual_commons,MAN01-TA-0018,tractors_ahead,Tractors ahead,File:MA road sign 126.svg,https://commons.wikimedia.org/wiki/File:MA_road_sign_126.svg,,https://commons.wikimedia.org/wiki/File:MA_road_sign_126.svg,,,,official_style_reference_diagram,Visual match against assignment reference sign_051: tractor or farm-vehicle warning sign pictogram.,data/official/assignment_images/Yellow Signs/051_0005_j.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/original/MAN01-TA-0018_MA_road_sign_126.svg.png,data/raw/manual_collection/stage_c_manual_01/tractors_ahead/crops/MAN01-TA-0018_MA_road_sign_126.svg.jpg,07454d4f3f9708f873bbc042e3582bc529e36cc284fc8f4c7b3874051a8b2072,513108cd7c8e25fcda349473a3b86fe5f1bf24466c215b676fa9d37c846db879,960,845,960,845,"0,0,960,845",warning_color_component_auto_crop,visual_match_pending_stage_d_qc,yes_pending_stage_d_qc,Official-style tractor/farm-vehicle warning sign diagram.
