stage_id,synthetic_id,semantic_sign_id,symbol_family,output_path,generation_status,review_status,ocr_text,parameter_value,transform_summary,sha256,notes
stage_c_sprint_07_regulatory_text_symbols,S07-055_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-055_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=163; angle=-6.79; brightness=0.98; contrast=1.05; offset=(24,25)",7d9a41e6ec377965c6860e15fcebaa6f8ce9baf734eef8c7816513f26580acb2,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-056_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-056_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=166; angle=3.31; brightness=1.12; contrast=1.07; offset=(17,33)",c04b3a3b3a7972c4a140d707d4add970b3e8dd7e669f6c57f2152f4c54b74383,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-057_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-057_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=171; angle=5.86; brightness=1.05; contrast=1.13; offset=(20,13)",e8f760360816217fa921c0a71e1d08e373b5cedf7f29d19da7f01450f366c2b7,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-058_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-058_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=159; angle=-5.80; brightness=0.93; contrast=1.12; offset=(15,15)",5f23396fc39a1de250b900d810cd3c622cea30c92ce604c5bdadd6d4d89aab2b,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-059_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-059_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=200; angle=6.35; brightness=0.98; contrast=0.90; offset=(-3,8)",2b487d52771130b988274bf1996c6c277eb58d70fa89b52110c2ffef1b2335bb,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-060_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-060_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=176; angle=-4.77; brightness=1.02; contrast=1.02; offset=(12,24)",e15bd3856b89eb302f1bf2137807d61353aba7f4bd6bc36d1914045ab7d40b98,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-061_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-061_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=191; angle=-0.95; brightness=0.89; contrast=0.94; offset=(19,5)",25196ab166e5b4babd2b2fafdfd06195cf79a75dae17bf1bb7d3bb428b7613f8,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-062_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-062_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=193; angle=2.97; brightness=0.98; contrast=1.09; offset=(5,12)",8c9f80b6d20ef6034d8c96075da75263c808158d3b17ad608266d57e0fa27f41,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-063_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-063_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=160; angle=4.90; brightness=0.97; contrast=0.88; offset=(19,24)",3c241753bcf4a6c64e22f9494562388d86b0552901924e5cf142586aec895caa,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-064_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-064_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=186; angle=4.04; brightness=0.89; contrast=0.95; offset=(8,20)",820f4f6a86936da3fad18adcf02bdaecf75f0f610c0ec5b403621981c093ab7a,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-065_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-065_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=187; angle=-2.07; brightness=1.01; contrast=1.09; offset=(8,13)",e82c878351c104995642e2380b3a9cbc077248340ead17905e3770faed144bce,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-066_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-066_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=159; angle=-0.25; brightness=1.08; contrast=1.10; offset=(30,39)",b3dcc8d91efd35fdaba5cdf09eb6ac0a6776e7d3fb7d56a5fc8d424bc1d07bdb,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-067_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-067_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=183; angle=1.06; brightness=1.06; contrast=1.10; offset=(17,22)",982f46958ee3e9f5b9db46b4f79c0ed0d2087711ca3b5b36f491ebed49aa1cff,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-068_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-068_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=192; angle=0.71; brightness=0.95; contrast=1.05; offset=(8,21)",3b0a48125787c4463c5d9a87c455443bd6e356e898e5b7d1a966f562e2c58c9e,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-069_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-069_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=168; angle=-1.94; brightness=0.95; contrast=0.98; offset=(27,33)",dfa71b5c71965b04d5ad61fd4bba5f4020e0c6f16f8bbf4d5de3da4a6dcdcf79,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-070_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-070_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=161; angle=-2.48; brightness=0.94; contrast=1.11; offset=(26,24)",7627e5e66496eba186fa5e7728b3d0fe80149859f9dcd87c6a3b9cd78741a727,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-071_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-071_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=169; angle=-6.14; brightness=0.97; contrast=0.95; offset=(21,19)",fcda6433ce2b07d2189ea28542ea376a61364fe0061c60557abd3fef9819bc59,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-072_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-072_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=156; angle=3.96; brightness=1.11; contrast=1.09; offset=(20,27)",c5255496eb1a8d8b446d214546d0e9d1e130ebfc88344fac87ee8c6927357715,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-073_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-073_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=157; angle=1.85; brightness=0.92; contrast=1.07; offset=(36,38)",88be58faec7c2dffb5337019ea454fa637be318d2f144225dd07759f260bfa58,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-074_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-074_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=176; angle=3.50; brightness=1.08; contrast=1.01; offset=(26,20)",45333da9dc2da3406b879d57a70aaeadb1a705873adb87178b7ff724f666777a,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-075_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-075_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=179; angle=2.99; brightness=0.94; contrast=0.99; offset=(18,21)",8576f66f784582a263800ced8918e3003d74cb731244446898d8c64c62c878b8,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-076_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-076_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=173; angle=4.63; brightness=1.01; contrast=1.06; offset=(23,18)",3ab326bfbc18837a8a84942b9e8e62630167514d9906202bae957a6c594665d1,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-077_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-077_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=156; angle=0.27; brightness=1.06; contrast=0.89; offset=(36,40)",793e3d0a0e5692ad7ef48b7d0a370d7f132248184200fa322f5c12421aa00a50,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-078_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-078_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=170; angle=5.84; brightness=1.07; contrast=1.09; offset=(13,21)",052893a6281c80a1e933bc94107bdf9ed1f00008778b92bc13af14f997d67292,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-079_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-079_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=158; angle=6.10; brightness=0.94; contrast=1.12; offset=(30,28)",77b0832ff29b06fe39bc610ce6a7a9a1b28845817b64844ab5425647cb63ad6e,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-080_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-080_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=186; angle=3.69; brightness=0.92; contrast=0.98; offset=(19,10)",6f6377cea9ef52d3c431e281ff31a82da94048c550e313185f74fecb03e5a486,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-081_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-081_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=177; angle=-2.51; brightness=0.88; contrast=0.92; offset=(24,28)",e35b940af3fcc29c5105787c9d73ce19ad16feb948b09cad196dcb5c87f1f5b1,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-082_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-082_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=171; angle=-3.18; brightness=1.07; contrast=1.02; offset=(29,30)",5cf18089099018f1b0536afbbab1433114b7293789660a8e3e0e2d8681461a50,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-083_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-083_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=160; angle=4.20; brightness=0.98; contrast=0.97; offset=(35,33)",b50b3a603b04d5c7ecec49bf7f9bbd5ce06cd4ae017398a2b0544f14950bceaf,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-084_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-084_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=188; angle=4.26; brightness=1.04; contrast=1.12; offset=(15,12)",a6c00aa880cf25f4589f891210d15336c7f3fd183556e4406590d7a9798560da,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-085_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-085_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=197; angle=1.18; brightness=0.92; contrast=1.14; offset=(4,15)",ba6bdd1b87342a17d8ccf3b3d461d7ef28f94a3af0c2412699aaf8b02d877c9c,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-086_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-086_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=170; angle=2.70; brightness=0.91; contrast=1.13; offset=(17,22)",94ccd4ec86811310df02e3c5bab15c3c699df1689c060340d1f500632599008b,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-087_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-087_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=200; angle=-2.44; brightness=0.90; contrast=1.07; offset=(6,0)",b21deeeacd79dab56a6fca7dded9da1605da3395ab5665f65595eeeda6fdeaa3,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-088_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-088_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=167; angle=-2.35; brightness=0.97; contrast=0.89; offset=(19,27)",57dfeb3f7e2292b18c902f7daef4155a88f07fd5d4bb7bb7830df3fec6473e3f,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-089_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-089_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=180; angle=5.30; brightness=1.05; contrast=1.04; offset=(20,15)",74809325651e365c378f83f99b83a8f34c1e843a0ce2bc470810fad812f398ef,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-090_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-090_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=201; angle=0.92; brightness=0.98; contrast=0.99; offset=(0,12)",fe9ca1961d7025df4b562a43d7c8256ac51bc540e7d627c29b783bbb69d67812,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-091_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-091_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=164; angle=-0.68; brightness=0.90; contrast=1.06; offset=(34,23)",2c70490a63e29ae97a85110d0173e9ad2c65b22504a862769d5692aab6a2c1d0,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-092_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-092_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=175; angle=-2.67; brightness=1.07; contrast=1.07; offset=(28,11)",994f2bbf90e45fba473de737de84216b5b889a5298b2b6d46067a1fb6e135f18,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-093_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-093_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=183; angle=1.48; brightness=1.11; contrast=0.90; offset=(12,20)",7ac83596d609c5cc2c6b9b4ec446cf2659bb08f8e4b2d0899396bb916a0ea0f2,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-094_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-094_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=164; angle=-0.77; brightness=0.95; contrast=1.09; offset=(22,27)",2a5a8c568b7661dd9fbffb2041cc19375776f2dbd3c50b4d869c3acc8031bbea,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-095_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-095_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=165; angle=-0.73; brightness=0.96; contrast=1.13; offset=(31,24)",178c933cb125dd47b9d517a8b9ea0fa22fdbac9713787775b36440f86135ca2d,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-096_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-096_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=168; angle=-1.02; brightness=0.97; contrast=1.01; offset=(20,29)",1975fe6cc12e911637d2f5e9b40d53d997540fbcc6830f0493ea6a75ca42b310,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-097_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-097_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=159; angle=-5.55; brightness=1.00; contrast=1.04; offset=(29,24)",c3d000b47cbefba0f438acd4102b1bbc922802fcf3a99b12452397537028b824,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-098_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-098_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=200; angle=4.16; brightness=0.91; contrast=0.89; offset=(12,7)",ac11ae0b03de75c19abf3b8e3c6dadc87030113fbe00f1f3fea4d795fbacf7d4,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-099_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-099_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=196; angle=0.95; brightness=1.08; contrast=0.95; offset=(20,21)",7d3f0719951d575389b47c822a06a2d04b28d245bef527e1391332861c93ab4f,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-100_no_lane_changing,no_lane_changing,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_lane_changing/S07-100_no_lane_changing.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_lane_changing; size=167; angle=5.12; brightness=0.98; contrast=0.95; offset=(29,20)",f1f0efc0473fe57107a93edadcb7ef2d26e77615743418f19c0b082cb8144fa7,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-101_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-101_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=187; angle=-0.86; brightness=0.97; contrast=1.09; offset=(19,9)",321b423bd8c4d73e4440117ccd0394f1a598c88a41573510c4539d2179f293ee,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-102_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-102_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=195; angle=1.91; brightness=1.07; contrast=1.00; offset=(17,14)",f41616598a1ed26d026bd17bd6ad861147374377cd920c6844d0c660fa8ae96e,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-103_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-103_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=177; angle=-0.63; brightness=0.93; contrast=0.97; offset=(23,20)",df1ef01f39f3431a83c075008bf979f4ab63c94089fbb836c786418f13c913dd,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-104_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-104_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=199; angle=-5.86; brightness=0.98; contrast=1.01; offset=(-2,4)",2c202218245f6a5225d4150675ef4b673452fba05dd307ee1157d5568ca3748f,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-105_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-105_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=184; angle=-5.27; brightness=0.95; contrast=1.04; offset=(18,10)",152af37afe7371e40d31caee2ab134dca926df4a59fa37b35a32819b9704b1fc,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-106_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-106_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=169; angle=-0.43; brightness=1.09; contrast=1.01; offset=(32,23)",622a883ede76def196f9de1ed2c83bba0f3cd4d93cb4ad6084b16327a2064404,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-107_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-107_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=191; angle=-5.30; brightness=1.09; contrast=0.93; offset=(6,3)",b336a70e7328807ea9ef261e68361bc69ac13fa132a3715693285ed68812a041,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-108_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-108_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=191; angle=-1.53; brightness=0.95; contrast=0.94; offset=(6,19)",179e06e29a8fbbda17d323839178f2fb12e12b70567e069462a8c3219abcf69e,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-109_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-109_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=200; angle=3.26; brightness=0.92; contrast=0.98; offset=(-3,0)",7f59cbe720d7faad101ecb0bf42c6c311738f10ca1604a8adf7e1a0b1a161adc,Project-owned generated regulatory/text candidate; not real camera coverage.
stage_c_sprint_07_regulatory_text_symbols,S07-110_no_motor_vehicles,no_motor_vehicles,regulatory_text_symbol,data/generated/stage_c_sprint_07_regulatory_text_symbols/no_motor_vehicles/S07-110_no_motor_vehicles.jpg,generated_candidate,pending_stage_d_visual_qc,,,"symbol=no_motor; size=194; angle=-5.86; brightness=1.11; contrast=0.89; offset=(-3,5)",eb68d73efc8a0fe2ca539059ffecb98c7cb3f71fc059c035d1b19d1ef4a6d767,Project-owned generated regulatory/text candidate; not real camera coverage.
